indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-1-Sequence-216,23.3463035019,31.906614786,43.579766537,1.1673151751,0.0,25.2918287938,36.5758754864,37.7431906615,0.389105058366,0.0,14.3968871595,35.7976653696,48.6381322957,1.1673151751,0.0
CHR-1-Sequence-217,16.7315175097,38.5214007782,44.7470817121,0.0,0.0,17.5097276265,41.2451361868,40.8560311284,0.389105058366,0.0,10.5058365759,40.8560311284,47.4708171206,1.1673151751,0.0
CHR-1-Sequence-218,7.78210116732,26.0700389105,65.7587548638,0.389105058366,0.0,7.00389105058,33.8521400778,58.7548638132,0.389105058366,0.0,1.1673151751,29.5719844358,68.8715953307,0.389105058366,0.0
CHR-1-Sequence-219,11.673151751,32.6848249027,54.8638132296,0.778210116732,0.0,11.2840466926,36.5758754864,52.140077821,0.0,0.0,4.66926070039,31.1284046693,63.4241245136,0.778210116732,0.0
CHR-1-Sequence-221,5.44747081712,31.5175097276,61.8677042802,0.778210116732,0.389105058366,8.17120622568,33.0739299611,58.7548638132,0.0,0.0,5.83657587549,17.5097276265,75.8754863813,0.389105058366,0.389105058366
CHR-1-Sequence-222,1.55642023346,15.1750972763,82.1011673152,1.1673151751,0.0,2.33463035019,18.2879377432,78.9883268482,0.389105058366,0.0,0.778210116732,8.17120622568,91.0505836576,0.0,0.0
CHR-1-Sequence-224,8.17120622568,26.0700389105,64.5914396887,1.1673151751,0.0,7.39299610895,33.4630350195,59.1439688716,0.0,0.0,0.778210116732,24.9027237354,73.5408560311,0.389105058366,0.389105058366
CHR-1-Sequence-225,21.4007782101,35.4085603113,42.4124513619,0.778210116732,0.0,29.1828793774,37.3540856031,33.0739299611,0.389105058366,0.0,14.0077821012,33.4630350195,51.7509727626,0.778210116732,0.0
CHR-1-Sequence-226,10.5058365759,26.8482490272,61.8677042802,0.778210116732,0.0,10.8949416342,32.2957198444,56.8093385214,0.0,0.0,4.66926070039,29.5719844358,64.5914396887,1.1673151751,0.0
CHR-1-Sequence-227,8.94941634241,31.906614786,58.3657587549,0.778210116732,0.0,10.5058365759,33.4630350195,56.0311284047,0.0,0.0,3.89105058366,31.5175097276,64.2023346304,0.389105058366,0.0
CHR-1-Sequence-232,23.3463035019,32.2957198444,43.9688715953,0.389105058366,0.0,29.5719844358,33.0739299611,37.3540856031,0.0,0.0,8.94941634241,40.46692607,49.8054474708,0.778210116732,0.0
CHR-1-Sequence-234,19.4552529183,35.4085603113,44.7470817121,0.389105058366,0.0,21.7898832685,35.7976653696,42.4124513619,0.0,0.0,9.72762645914,35.7976653696,54.4747081712,0.0,0.0
CHR-1-Sequence-235,8.94941634241,32.2957198444,57.5875486381,1.1673151751,0.0,8.56031128405,38.5214007782,52.5291828794,0.389105058366,0.0,5.05836575875,24.513618677,69.6498054475,0.778210116732,0.0
CHR-1-Sequence-236,14.7859922179,28.4046692607,56.420233463,0.389105058366,0.0,14.0077821012,42.8015564202,43.1906614786,0.0,0.0,10.8949416342,35.0194552529,53.6964980545,0.389105058366,0.0
CHR-1-Sequence-240,3.50194552529,21.0116731518,75.0972762646,0.389105058366,0.0,4.28015564202,29.1828793774,66.5369649805,0.0,0.0,1.94552529183,17.8988326848,79.3774319066,0.778210116732,0.0
CHR-1-Sequence-241,1.55642023346,15.5642023346,82.1011673152,0.778210116732,0.0,0.778210116732,16.7315175097,82.4902723735,0.0,0.0,1.55642023346,16.3424124514,80.5447470817,1.55642023346,0.0
CHR-1-Sequence-246,12.0622568093,26.0700389105,60.7003891051,0.778210116732,0.389105058366,11.673151751,36.9649805447,50.9727626459,0.389105058366,0.0,5.44747081712,29.1828793774,63.813229572,1.55642023346,0.0
CHR-1-Sequence-247,16.3424124514,37.3540856031,45.9143968872,0.0,0.389105058366,13.6186770428,43.579766537,42.8015564202,0.0,0.0,12.8404669261,38.5214007782,47.859922179,0.778210116732,0.0
CHR-1-Sequence-249,7.00389105058,25.6809338521,66.5369649805,0.778210116732,0.0,7.78210116732,33.8521400778,58.3657587549,0.0,0.0,1.1673151751,24.1245136187,73.9299610895,0.778210116732,0.0
CHR-1-Sequence-252,7.00389105058,25.2918287938,65.7587548638,1.94552529183,0.0,8.56031128405,32.2957198444,59.1439688716,0.0,0.0,1.1673151751,22.1789883268,75.486381323,1.1673151751,0.0
CHR-1-Sequence-255,8.94941634241,26.4591439689,64.5914396887,0.0,0.0,9.72762645914,37.7431906615,52.5291828794,0.0,0.0,3.89105058366,17.8988326848,77.8210116732,0.389105058366,0.0
CHR-1-Sequence-258,14.3968871595,33.4630350195,50.1945525292,1.94552529183,0.0,17.5097276265,38.5214007782,43.9688715953,0.0,0.0,10.5058365759,31.1284046693,58.3657587549,0.0,0.0
CHR-1-Sequence-264,0.0,15.5642023346,83.2684824903,1.1673151751,0.0,0.0,8.94941634241,91.0505836576,0.0,0.0,1.55642023346,19.0661478599,78.5992217899,0.778210116732,0.0
CHR-1-Sequence-265,14.0077821012,30.3501945525,55.2529182879,0.389105058366,0.0,8.94941634241,33.0739299611,57.9766536965,0.0,0.0,17.5097276265,32.2957198444,50.1945525292,0.0,0.0
CHR-1-Sequence-266,4.66926070039,27.2373540856,66.1478599222,1.94552529183,0.0,5.44747081712,28.7937743191,65.7587548638,0.0,0.0,3.50194552529,22.5680933852,72.7626459144,1.1673151751,0.0
CHR-1-Sequence-267,24.513618677,27.626459144,47.859922179,0.0,0.0,21.0116731518,40.0778210117,38.9105058366,0.0,0.0,14.0077821012,38.1322957198,47.4708171206,0.389105058366,0.0
CHR-1-Sequence-268,23.3463035019,32.2957198444,44.3579766537,0.0,0.0,22.5680933852,37.7431906615,39.6887159533,0.0,0.0,15.1750972763,38.1322957198,45.5252918288,1.1673151751,0.0
CHR-1-Sequence-269,16.3424124514,32.6848249027,50.1945525292,0.778210116732,0.0,15.5642023346,40.8560311284,43.1906614786,0.389105058366,0.0,7.00389105058,33.8521400778,59.1439688716,0.0,0.0
CHR-1-Sequence-272,14.3968871595,35.4085603113,48.2490272374,1.94552529183,0.0,15.953307393,42.0233463035,41.6342412451,0.0,0.389105058366,5.05836575875,31.5175097276,62.2568093385,0.778210116732,0.389105058366
CHR-1-Sequence-275,15.1750972763,30.3501945525,54.4747081712,0.0,0.0,13.6186770428,42.0233463035,43.579766537,0.778210116732,0.0,7.39299610895,32.6848249027,59.53307393,0.389105058366,0.0
CHR-1-Sequence-276,7.39299610895,23.7354085603,68.4824902724,0.389105058366,0.0,7.78210116732,31.1284046693,61.0894941634,0.0,0.0,4.66926070039,20.6225680934,73.5408560311,1.1673151751,0.0
CHR-1-Sequence-277,2.33463035019,8.94941634241,87.9377431907,0.389105058366,0.389105058366,2.33463035019,12.8404669261,84.8249027237,0.0,0.0,1.1673151751,5.83657587549,92.6070038911,0.389105058366,0.0
CHR-1-Sequence-280,20.233463035,34.6303501946,43.1906614786,1.94552529183,0.0,18.2879377432,39.2996108949,42.0233463035,0.389105058366,0.0,16.7315175097,39.2996108949,42.8015564202,1.1673151751,0.0
CHR-1-Sequence-281,17.1206225681,26.8482490272,54.4747081712,1.55642023346,0.0,15.5642023346,36.5758754864,47.859922179,0.0,0.0,9.33852140078,31.5175097276,59.1439688716,0.0,0.0
CHR-1-Sequence-282,9.33852140078,31.906614786,57.9766536965,0.778210116732,0.0,8.17120622568,36.5758754864,55.2529182879,0.0,0.0,6.22568093385,29.1828793774,63.813229572,0.778210116732,0.0
CHR-1-Sequence-284,5.44747081712,25.6809338521,68.093385214,0.778210116732,0.0,5.83657587549,30.3501945525,63.813229572,0.0,0.0,2.33463035019,22.5680933852,74.7081712062,0.389105058366,0.0
CHR-1-Sequence-285,11.2840466926,36.5758754864,51.7509727626,0.389105058366,0.0,8.17120622568,35.4085603113,56.420233463,0.0,0.0,11.2840466926,31.1284046693,56.8093385214,0.778210116732,0.0
CHR-1-Sequence-286,7.39299610895,27.626459144,64.9805447471,0.0,0.0,5.05836575875,27.2373540856,67.7042801556,0.0,0.0,5.05836575875,28.7937743191,64.9805447471,1.1673151751,0.0
CHR-1-Sequence-287,17.5097276265,30.7392996109,51.7509727626,0.0,0.0,17.5097276265,39.2996108949,43.1906614786,0.0,0.0,8.17120622568,36.9649805447,54.8638132296,0.0,0.0
CHR-1-Sequence-289,13.2295719844,29.1828793774,57.1984435798,0.389105058366,0.0,15.5642023346,38.5214007782,45.5252918288,0.0,0.389105058366,7.00389105058,33.0739299611,59.1439688716,0.778210116732,0.0
CHR-1-Sequence-292,12.8404669261,34.6303501946,51.7509727626,0.778210116732,0.0,15.1750972763,39.2996108949,45.1361867704,0.389105058366,0.0,6.61478599222,35.7976653696,56.8093385214,0.389105058366,0.389105058366
CHR-1-Sequence-294,1.55642023346,17.5097276265,79.766536965,1.1673151751,0.0,2.33463035019,21.4007782101,75.8754863813,0.389105058366,0.0,1.1673151751,13.6186770428,84.8249027237,0.389105058366,0.0
CHR-1-Sequence-295,14.3968871595,31.5175097276,53.6964980545,0.389105058366,0.0,15.5642023346,36.5758754864,47.859922179,0.0,0.0,10.5058365759,32.6848249027,56.8093385214,0.0,0.0
CHR-1-Sequence-296,1.1673151751,17.8988326848,80.5447470817,0.389105058366,0.0,0.778210116732,19.4552529183,79.766536965,0.0,0.0,1.1673151751,17.5097276265,80.5447470817,0.778210116732,0.0
CHR-1-Sequence-301,15.5642023346,37.3540856031,46.3035019455,0.778210116732,0.0,15.953307393,41.6342412451,42.4124513619,0.0,0.0,14.3968871595,36.9649805447,47.4708171206,1.1673151751,0.0
CHR-1-Sequence-304,0.778210116732,10.5058365759,85.6031128405,3.11284046693,0.0,0.389105058366,22.5680933852,75.8754863813,0.778210116732,0.389105058366,0.389105058366,11.673151751,87.1595330739,0.778210116732,0.0
CHR-1-Sequence-305,7.00389105058,30.3501945525,62.2568093385,0.389105058366,0.0,7.00389105058,30.3501945525,62.6459143969,0.0,0.0,2.72373540856,26.0700389105,70.8171206226,0.389105058366,0.0
CHR-1-Sequence-307,9.72762645914,28.0155642023,61.4785992218,0.778210116732,0.0,10.5058365759,40.46692607,49.0272373541,0.0,0.0,4.28015564202,23.3463035019,71.5953307393,0.778210116732,0.0
CHR-1-Sequence-308,4.66926070039,29.5719844358,65.7587548638,0.0,0.0,7.39299610895,35.7976653696,56.8093385214,0.0,0.0,4.28015564202,24.9027237354,70.8171206226,0.0,0.0
CHR-1-Sequence-309,14.0077821012,31.906614786,53.6964980545,0.0,0.389105058366,16.7315175097,40.0778210117,43.1906614786,0.0,0.0,6.61478599222,33.0739299611,60.3112840467,0.0,0.0
CHR-1-Sequence-310,8.17120622568,34.2412451362,56.8093385214,0.778210116732,0.0,12.4513618677,41.2451361868,46.3035019455,0.0,0.0,4.28015564202,31.1284046693,63.4241245136,1.1673151751,0.0
CHR-1-Sequence-311,13.6186770428,29.5719844358,56.420233463,0.389105058366,0.0,19.0661478599,34.6303501946,46.3035019455,0.0,0.0,8.17120622568,35.7976653696,56.0311284047,0.0,0.0
CHR-1-Sequence-316,12.0622568093,28.4046692607,57.9766536965,1.55642023346,0.0,11.2840466926,34.2412451362,54.4747081712,0.0,0.0,2.33463035019,33.8521400778,63.0350194553,0.778210116732,0.0
CHR-1-Sequence-318,10.8949416342,31.1284046693,56.0311284047,1.94552529183,0.0,12.4513618677,33.4630350195,53.6964980545,0.389105058366,0.0,4.28015564202,31.5175097276,63.4241245136,0.778210116732,0.0
CHR-1-Sequence-319,19.0661478599,36.9649805447,43.1906614786,0.778210116732,0.0,19.8443579767,37.7431906615,42.4124513619,0.0,0.0,13.2295719844,31.906614786,54.8638132296,0.0,0.0
CHR-1-Sequence-320,21.4007782101,38.1322957198,40.0778210117,0.389105058366,0.0,17.8988326848,42.0233463035,40.0778210117,0.0,0.0,17.5097276265,38.5214007782,43.579766537,0.389105058366,0.0
CHR-1-Sequence-322,5.05836575875,21.7898832685,72.7626459144,0.389105058366,0.0,4.66926070039,28.0155642023,67.3151750973,0.0,0.0,1.94552529183,18.2879377432,79.3774319066,0.389105058366,0.0
CHR-1-Sequence-324,13.2295719844,28.0155642023,57.9766536965,0.778210116732,0.0,13.2295719844,34.6303501946,52.140077821,0.0,0.0,10.1167315175,28.7937743191,60.7003891051,0.389105058366,0.0
CHR-1-Sequence-330,3.89105058366,26.4591439689,69.6498054475,0.0,0.0,4.28015564202,35.4085603113,60.3112840467,0.0,0.0,1.55642023346,20.6225680934,77.4319066148,0.389105058366,0.0
CHR-1-Sequence-331,10.8949416342,29.5719844358,59.1439688716,0.389105058366,0.0,14.7859922179,36.9649805447,48.2490272374,0.0,0.0,4.66926070039,28.0155642023,66.9260700389,0.389105058366,0.0
CHR-1-Sequence-332,16.3424124514,28.0155642023,55.6420233463,0.0,0.0,12.4513618677,36.5758754864,50.9727626459,0.0,0.0,10.5058365759,27.626459144,61.4785992218,0.389105058366,0.0
CHR-1-Sequence-334,22.9571984436,31.906614786,43.9688715953,1.1673151751,0.0,19.4552529183,39.6887159533,40.8560311284,0.0,0.0,15.953307393,27.626459144,55.2529182879,0.778210116732,0.389105058366
CHR-1-Sequence-336,17.5097276265,31.906614786,49.4163424125,1.1673151751,0.0,18.2879377432,36.186770428,45.5252918288,0.0,0.0,15.953307393,33.4630350195,50.5836575875,0.0,0.0
CHR-1-Sequence-337,10.8949416342,35.4085603113,53.3073929961,0.389105058366,0.0,7.78210116732,43.1906614786,48.6381322957,0.389105058366,0.0,6.22568093385,29.9610894942,63.4241245136,0.389105058366,0.0
CHR-1-Sequence-338,24.513618677,34.2412451362,40.0778210117,1.1673151751,0.0,27.626459144,35.7976653696,36.5758754864,0.0,0.0,16.7315175097,33.8521400778,48.2490272374,1.1673151751,0.0
CHR-1-Sequence-339,10.5058365759,29.5719844358,58.3657587549,1.1673151751,0.389105058366,14.3968871595,34.6303501946,50.1945525292,0.778210116732,0.0,3.11284046693,25.2918287938,70.4280155642,1.1673151751,0.0
CHR-1-Sequence-342,13.2295719844,31.1284046693,55.2529182879,0.389105058366,0.0,14.7859922179,34.6303501946,50.5836575875,0.0,0.0,4.28015564202,32.2957198444,62.6459143969,0.778210116732,0.0
CHR-1-Sequence-345,10.8949416342,32.2957198444,56.420233463,0.389105058366,0.0,13.2295719844,33.4630350195,53.3073929961,0.0,0.0,3.50194552529,32.6848249027,63.4241245136,0.389105058366,0.0
CHR-1-Sequence-347,0.778210116732,13.6186770428,84.4357976654,0.778210116732,0.389105058366,0.0,15.953307393,84.046692607,0.0,0.0,1.55642023346,15.5642023346,82.4902723735,0.389105058366,0.0
CHR-1-Sequence-348,1.1673151751,16.7315175097,81.3229571984,0.778210116732,0.0,4.28015564202,22.9571984436,72.373540856,0.389105058366,0.0,1.1673151751,8.56031128405,90.2723735409,0.0,0.0
CHR-1-Sequence-349,12.0622568093,36.9649805447,49.8054474708,1.1673151751,0.0,10.5058365759,42.4124513619,47.0817120623,0.0,0.0,7.78210116732,26.0700389105,64.9805447471,1.1673151751,0.0
CHR-1-Sequence-355,21.4007782101,31.5175097276,46.6926070039,0.389105058366,0.0,21.4007782101,36.186770428,42.4124513619,0.0,0.0,12.0622568093,30.7392996109,57.1984435798,0.0,0.0
CHR-1-Sequence-356,10.1167315175,28.7937743191,60.3112840467,0.778210116732,0.0,10.8949416342,35.0194552529,54.0856031128,0.0,0.0,3.11284046693,31.906614786,64.5914396887,0.389105058366,0.0
CHR-1-Sequence-358,0.0,2.72373540856,95.719844358,1.55642023346,0.0,0.0,7.39299610895,92.2178988327,0.389105058366,0.0,0.0,3.11284046693,96.4980544747,0.389105058366,0.0
CHR-1-Sequence-362,12.4513618677,32.6848249027,54.4747081712,0.0,0.389105058366,14.0077821012,36.5758754864,49.4163424125,0.0,0.0,9.33852140078,27.626459144,62.6459143969,0.389105058366,0.0
CHR-1-Sequence-363,0.0,13.6186770428,85.2140077821,1.1673151751,0.0,0.389105058366,16.7315175097,82.8793774319,0.0,0.0,0.0,3.11284046693,96.4980544747,0.389105058366,0.0
CHR-1-Sequence-364,19.4552529183,30.3501945525,50.1945525292,0.0,0.0,18.2879377432,40.8560311284,40.8560311284,0.0,0.0,11.673151751,30.3501945525,57.1984435798,0.778210116732,0.0
CHR-1-Sequence-365,0.389105058366,8.94941634241,90.6614785992,0.0,0.0,0.389105058366,12.0622568093,87.5486381323,0.0,0.0,0.0,14.7859922179,84.8249027237,0.389105058366,0.0
CHR-1-Sequence-366,24.9027237354,31.906614786,42.4124513619,0.778210116732,0.0,26.4591439689,33.0739299611,40.46692607,0.0,0.0,12.4513618677,35.7976653696,50.1945525292,1.1673151751,0.389105058366
CHR-1-Sequence-367,26.0700389105,35.4085603113,37.3540856031,1.1673151751,0.0,27.2373540856,43.1906614786,29.5719844358,0.0,0.0,15.1750972763,37.3540856031,46.6926070039,0.778210116732,0.0
CHR-1-Sequence-369,14.7859922179,35.4085603113,48.6381322957,1.1673151751,0.0,19.0661478599,33.4630350195,47.4708171206,0.0,0.0,11.2840466926,34.2412451362,53.6964980545,0.778210116732,0.0
CHR-1-Sequence-371,17.5097276265,30.3501945525,51.7509727626,0.389105058366,0.0,17.8988326848,42.8015564202,39.2996108949,0.0,0.0,7.00389105058,29.9610894942,62.6459143969,0.389105058366,0.0
CHR-1-Sequence-373,16.3424124514,36.9649805447,45.9143968872,0.778210116732,0.0,20.233463035,43.579766537,36.186770428,0.0,0.0,7.78210116732,27.2373540856,64.2023346304,0.778210116732,0.0
CHR-1-Sequence-374,15.953307393,33.8521400778,49.4163424125,0.389105058366,0.389105058366,21.7898832685,41.2451361868,36.9649805447,0.0,0.0,7.78210116732,29.5719844358,61.8677042802,0.778210116732,0.0
CHR-1-Sequence-375,14.0077821012,31.1284046693,54.0856031128,0.778210116732,0.0,21.0116731518,38.5214007782,40.46692607,0.0,0.0,9.33852140078,31.906614786,58.3657587549,0.389105058366,0.0
CHR-1-Sequence-376,20.6225680934,34.2412451362,45.1361867704,0.0,0.0,16.3424124514,42.8015564202,40.8560311284,0.0,0.0,17.5097276265,36.186770428,45.1361867704,1.1673151751,0.0
CHR-1-Sequence-377,15.953307393,36.5758754864,46.6926070039,0.778210116732,0.0,16.7315175097,35.4085603113,47.859922179,0.0,0.0,10.8949416342,37.3540856031,51.7509727626,0.0,0.0
CHR-1-Sequence-378,15.953307393,37.7431906615,45.1361867704,1.1673151751,0.0,18.6770428016,39.6887159533,40.8560311284,0.778210116732,0.0,13.2295719844,32.2957198444,54.4747081712,0.0,0.0
CHR-1-Sequence-380,13.2295719844,33.8521400778,52.5291828794,0.389105058366,0.0,14.3968871595,42.8015564202,42.8015564202,0.0,0.0,11.673151751,28.7937743191,59.1439688716,0.389105058366,0.0
CHR-1-Sequence-383,5.83657587549,25.6809338521,67.7042801556,0.389105058366,0.389105058366,6.61478599222,36.5758754864,56.8093385214,0.0,0.0,1.94552529183,22.1789883268,75.0972762646,0.778210116732,0.0
CHR-1-Sequence-384,7.39299610895,29.1828793774,63.0350194553,0.389105058366,0.0,8.17120622568,39.2996108949,52.5291828794,0.0,0.0,3.50194552529,23.7354085603,71.9844357977,0.778210116732,0.0
CHR-1-Sequence-385,2.72373540856,17.8988326848,79.3774319066,0.0,0.0,3.11284046693,22.9571984436,73.9299610895,0.0,0.0,1.94552529183,22.5680933852,75.486381323,0.0,0.0
CHR-1-Sequence-386,12.8404669261,30.3501945525,54.8638132296,1.94552529183,0.0,20.6225680934,35.0194552529,43.9688715953,0.389105058366,0.0,4.66926070039,29.9610894942,64.9805447471,0.389105058366,0.0
CHR-1-Sequence-387,7.39299610895,31.1284046693,61.4785992218,0.0,0.0,6.22568093385,37.3540856031,56.420233463,0.0,0.0,3.50194552529,27.2373540856,68.4824902724,0.778210116732,0.0
CHR-1-Sequence-391,1.1673151751,29.5719844358,68.8715953307,0.389105058366,0.0,1.1673151751,33.4630350195,64.5914396887,0.778210116732,0.0,0.778210116732,18.6770428016,80.1556420233,0.389105058366,0.0
CHR-1-Sequence-394,0.778210116732,31.1284046693,67.3151750973,0.389105058366,0.389105058366,1.55642023346,34.2412451362,63.4241245136,0.778210116732,0.0,0.778210116732,19.8443579767,78.9883268482,0.389105058366,0.0
CHR-1-Sequence-396,0.778210116732,20.233463035,78.2101167315,0.389105058366,0.389105058366,0.389105058366,20.233463035,79.3774319066,0.0,0.0,1.94552529183,19.8443579767,77.8210116732,0.389105058366,0.0
CHR-1-Sequence-400,12.4513618677,32.2957198444,53.6964980545,1.1673151751,0.389105058366,14.3968871595,38.5214007782,46.6926070039,0.389105058366,0.0,6.22568093385,25.6809338521,68.093385214,0.0,0.0
CHR-1-Sequence-401,3.50194552529,26.8482490272,68.8715953307,0.778210116732,0.0,3.50194552529,37.3540856031,58.7548638132,0.389105058366,0.0,1.1673151751,26.0700389105,72.373540856,0.0,0.389105058366
CHR-1-Sequence-402,8.56031128405,26.0700389105,64.9805447471,0.389105058366,0.0,5.44747081712,35.0194552529,59.53307393,0.0,0.0,6.22568093385,26.4591439689,66.5369649805,0.0,0.778210116732
CHR-1-Sequence-405,1.55642023346,20.6225680934,77.0428015564,0.778210116732,0.0,0.389105058366,21.0116731518,78.5992217899,0.0,0.0,1.55642023346,22.9571984436,75.486381323,0.0,0.0
CHR-1-Sequence-406,9.72762645914,35.4085603113,54.0856031128,0.778210116732,0.0,15.1750972763,40.8560311284,43.9688715953,0.0,0.0,2.33463035019,27.2373540856,70.0389105058,0.389105058366,0.0
CHR-1-Sequence-407,5.05836575875,26.0700389105,68.8715953307,0.0,0.0,7.78210116732,32.2957198444,59.53307393,0.389105058366,0.0,2.33463035019,22.5680933852,74.7081712062,0.389105058366,0.0
CHR-1-Sequence-408,17.1206225681,27.2373540856,55.2529182879,0.389105058366,0.0,13.2295719844,36.5758754864,50.1945525292,0.0,0.0,12.4513618677,42.8015564202,44.3579766537,0.389105058366,0.0
CHR-1-Sequence-409,15.5642023346,32.6848249027,50.9727626459,0.778210116732,0.0,13.2295719844,38.9105058366,47.859922179,0.0,0.0,17.5097276265,34.6303501946,47.0817120623,0.778210116732,0.0
CHR-1-Sequence-412,23.3463035019,34.2412451362,41.6342412451,0.778210116732,0.0,26.4591439689,39.2996108949,34.2412451362,0.0,0.0,14.0077821012,38.5214007782,46.3035019455,0.778210116732,0.389105058366
CHR-1-Sequence-413,22.5680933852,32.6848249027,44.3579766537,0.389105058366,0.0,22.9571984436,39.6887159533,37.3540856031,0.0,0.0,14.3968871595,35.0194552529,49.8054474708,0.778210116732,0.0
