Unnamed: 0,ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern
696,g697.t1,1,1,1,1,1,1
697,g698.t1,1,1,1,0,1,1
698,g699.t1,1,1,1,1,1,1
699,g700.t1,1,1,1,1,1,1
700,g701.t1,1,1,1,0,1,1
701,g702.t1,1,1,1,0,1,1
702,g703.t1,1,0,0,1,1,1
703,g704.t1,1,0,0,1,1,1
704,g705.t1,1,1,1,0,1,1
705,g706.t1,1,1,1,1,1,1
706,g707.t1,1,1,1,1,1,1
707,g708.t1,1,1,1,1,1,1
708,g709.t1,1,1,1,0,1,1
709,g710.t1,1,1,1,0,1,1
710,g711.t1,1,1,1,0,1,1
711,g712.t1,1,1,1,0,1,1
712,g713.t1,1,1,1,0,1,1
713,g714.t1,1,1,1,1,1,1
714,g715.t1,1,1,1,1,1,1
715,g716.t1,1,1,1,0,1,1
716,g717.t1,1,1,1,1,1,1
717,g718.t1,1,1,1,0,1,1
718,g719.t1,1,1,1,1,1,1
719,g720.t1,1,1,1,1,1,1
720,g721.t1,0,0,0,1,1,1
721,g722.t1,1,1,1,1,1,1
722,g723.t1,0,0,0,1,1,1
723,g724.t1,1,1,1,1,1,1
724,g725.t1,1,1,1,0,1,1
725,g726.t1,1,1,1,0,1,1
726,g727.t1,1,1,1,1,1,1
727,g728.t1,1,1,1,1,1,1
728,g729.t1,1,1,1,1,1,1
729,g730.t1,1,1,1,1,1,1
730,g731.t1,1,1,1,1,1,1
731,g732.t1,1,1,1,1,1,1
732,g733.t1,1,1,1,0,1,1
733,g734.t1,1,1,1,0,1,1
734,g735.t1,1,1,1,0,1,1
735,g736.t1,1,1,1,1,1,1
736,g737.t1,1,1,1,1,1,1
737,g738.t1,1,1,1,1,1,1
738,g739.t1,1,1,1,0,1,1
739,g740.t1,1,1,1,0,0,1
740,g741.t1,1,1,1,1,1,1
741,g742.t1,1,1,1,1,1,1
742,g743.t1,1,1,1,1,1,1
743,g744.t1,1,1,1,0,1,1
744,g745.t1,1,1,1,0,1,1
745,g746.t1,1,1,1,1,1,1
746,g747.t1,1,1,1,1,1,1
747,g748.t1,1,1,1,1,1,1
748,g749.t1,1,1,1,0,1,1
749,g750.t1,1,1,1,0,0,1
750,g751.t1,1,1,1,0,1,1
751,g752.t1,1,1,1,1,1,1
752,g753.t1,1,1,1,1,1,1
753,g754.t1,1,1,1,1,1,1
754,g755.t1,1,1,1,0,1,1
755,g756.t1,1,1,1,1,1,1
756,g757.t1,0,0,0,1,1,1
757,g758.t1,1,1,0,1,1,1
758,g759.t1,1,1,1,1,1,1
759,g760.t1,1,1,1,0,1,1
760,g761.t1,1,1,1,0,1,1
761,g762.t1,1,1,1,0,1,1
762,g763.t1,1,1,1,1,1,1
763,g764.t1,1,1,1,1,1,1
764,g765.t1,0,0,0,1,1,1
765,g766.t1,1,1,1,0,1,1
766,g767.t1,1,1,1,1,1,1
767,g768.t1,1,1,1,0,1,1
768,g769.t1,1,1,1,1,1,1
769,g770.t1,1,1,1,0,1,1
770,g771.t1,1,1,1,1,1,1
771,g772.t1,1,1,1,1,1,1
772,g773.t1,1,1,0,1,1,1
773,g774.t1,1,1,1,1,1,1
774,g775.t1,1,1,1,1,1,1
775,g776.t1,1,1,1,1,1,1
776,g777.t1,1,1,1,1,1,1
777,g778.t1,1,1,1,1,1,1
778,g779.t1,1,1,1,1,1,1
779,g780.t1,1,1,1,1,1,1
780,g781.t1,1,1,1,0,1,1
781,g782.t1,1,1,1,1,1,1
782,g783.t1,0,0,0,1,1,1
783,g784.t1,1,1,1,0,1,1
784,g785.t1,1,1,1,0,1,1
785,g786.t1,1,1,1,1,1,1
786,g787.t1,1,1,1,1,1,1
787,g788.t1,1,1,1,1,1,1
788,g789.t1,1,1,1,0,1,1
789,g790.t1,1,1,1,1,1,1
790,g791.t1,1,1,1,1,1,1
791,g792.t1,1,1,1,1,1,1
792,g793.t1,1,1,1,1,1,1
793,g794.t1,1,1,1,0,1,1
794,g795.t1,1,1,1,1,1,1
795,g796.t1,1,1,1,1,1,1
796,g797.t1,1,1,1,0,1,1
797,g798.t1,0,0,0,1,1,1
798,g799.t1,1,1,1,1,1,1
799,g800.t1,0,0,0,1,1,1
800,g801.t1,1,1,1,0,0,1
801,g802.t1,1,1,1,0,1,1
802,g803.t1,1,1,1,1,1,1
803,g804.t1,1,1,1,1,1,1
804,g805.t1,1,1,1,0,1,1
805,g806.t1,1,1,1,0,1,1
806,g807.t1,1,1,1,0,1,1
807,g808.t1,1,1,1,1,1,1
808,g809.t1,1,1,1,1,1,1
809,g810.t1,1,1,1,1,1,1
810,g811.t1,1,1,1,0,1,1
811,g812.t1,1,1,1,0,1,1
812,g813.t1,1,1,1,1,1,1
813,g814.t1,1,1,1,0,1,1
814,g815.t1,1,1,1,0,1,1
815,g816.t1,1,1,1,1,1,1
816,g817.t1,1,1,1,0,1,1
817,g818.t1,1,1,1,1,1,1
818,g819.t1,1,1,1,0,1,1
819,g820.t1,1,1,1,1,1,1
820,g821.t1,1,1,1,1,1,1
821,g822.t1,1,1,1,0,1,1
822,g823.t1,1,1,1,0,1,1
823,g824.t1,1,1,1,0,1,1
824,g825.t1,1,1,1,1,1,1
825,g826.t1,1,1,1,1,1,1
826,g827.t1,1,1,0,1,1,1
827,g828.t1,1,1,1,1,1,1
828,g829.t1,1,1,1,0,1,1
829,g830.t1,1,1,1,1,1,1
830,g831.t1,1,1,1,1,1,1
831,g832.t1,0,0,0,1,1,1
832,g833.t1,1,1,1,1,1,1
833,g834.t1,1,1,1,0,1,1
834,g835.t1,1,1,1,1,1,1
835,g836.t1,1,1,1,0,1,1
836,g837.t1,1,1,1,0,1,1
837,g838.t1,1,1,1,1,1,1
838,g839.t1,1,1,1,0,1,1
839,g840.t1,1,1,1,1,1,1
840,g841.t1,1,1,1,1,1,1
841,g842.t1,1,1,1,0,1,1
842,g843.t1,1,1,1,0,1,1
843,g844.t1,1,1,1,1,1,1
844,g845.t1,1,1,1,1,1,1
845,g846.t1,1,1,1,0,1,1
846,g847.t1,1,1,1,0,1,1
847,g848.t1,1,1,1,0,1,1
848,g849.t1,1,1,1,1,1,1
849,g850.t1,1,1,0,1,1,1
850,g851.t1,0,0,0,1,1,1
851,g852.t1,1,0,0,1,1,1
852,g853.t1,1,1,1,0,1,1
853,g854.t1,1,1,1,1,1,1
854,g855.t1,1,1,1,1,1,1
855,g856.t1,1,1,1,0,1,1
856,g857.t1,1,1,1,0,1,1
857,g858.t1,1,1,1,1,1,1
858,g859.t1,0,0,0,1,1,1
859,g860.t1,1,1,1,0,0,1
860,g861.t1,1,1,1,0,0,1
861,g862.t1,1,1,1,1,1,1
862,g863.t1,1,1,1,1,1,1
863,g864.t1,1,1,1,0,1,1
864,g865.t1,1,1,1,1,1,1
865,g866.t1,1,1,1,1,1,1
866,g867.t1,1,1,1,1,1,1
867,g868.t1,1,1,1,1,1,1
868,g869.t1,1,1,1,0,1,1
869,g870.t1,1,1,1,1,1,1
870,g871.t1,1,0,0,1,1,1
871,g872.t1,1,1,1,1,1,1
872,g873.t1,1,1,1,0,1,1
873,g874.t1,1,1,1,1,1,1
874,g875.t1,1,1,1,1,1,1
875,g876.t1,1,1,1,1,1,1
876,g877.t1,0,0,0,1,1,1
877,g878.t1,1,1,1,0,1,1
878,g879.t1,1,1,1,0,1,1
879,g880.t1,1,1,1,0,1,1
880,g881.t1,1,1,1,1,1,1
881,g882.t1,1,1,1,1,1,1
882,g883.t1,0,0,0,1,1,1
883,g884.t1,1,1,1,1,1,1
884,g885.t1,1,1,1,1,1,1
885,g886.t1,1,1,1,1,1,1
886,g887.t1,1,1,1,1,1,1
887,g888.t1,1,1,1,1,1,1
888,g889.t1,0,0,0,1,1,1
889,g890.t1,1,1,1,0,1,1
890,g891.t1,1,1,0,1,1,1
891,g892.t1,1,1,1,0,0,1
892,g893.t1,1,1,1,1,1,1
893,g894.t1,1,1,1,0,1,1
894,g895.t1,1,1,1,0,1,1
895,g896.t1,1,1,1,1,1,1
896,g897.t1,1,1,1,1,1,1
897,g898.t1,1,1,1,0,1,1
898,g899.t1,1,1,1,0,1,1
899,g900.t1,1,1,1,1,1,1
900,g901.t1,1,1,1,0,1,1
901,g902.t1,1,1,1,1,1,1
902,g903.t1,1,1,1,1,1,1
903,g904.t1,1,1,1,1,1,1
904,g905.t1,1,1,1,0,0,1
905,g906.t1,1,1,1,0,1,1
906,g907.t1,1,1,1,1,1,1
907,g908.t1,1,1,1,1,1,1
908,g909.t1,1,1,1,1,1,1
909,g910.t1,1,1,1,0,1,1
910,g911.t1,0,0,0,1,1,1
911,g912.t1,1,1,1,1,1,1
912,g913.t1,0,0,0,1,1,1
913,g914.t1,1,1,1,1,1,1
914,g915.t1,1,1,1,1,1,1
915,g916.t1,1,1,1,1,1,1
916,g917.t1,1,1,1,1,1,1
917,g918.t1,1,1,1,1,1,1
918,g919.t1,0,0,0,1,1,1
919,g920.t1,1,1,1,0,1,1
920,g921.t1,1,1,1,1,1,1
921,g922.t1,1,1,1,1,1,1
922,g923.t1,1,1,1,0,1,1
923,g924.t1,1,1,1,0,1,1
924,g925.t1,1,1,1,0,1,1
925,g926.t1,1,1,1,0,1,1
926,g927.t1,1,1,1,1,1,1
927,g928.t1,1,1,1,1,1,1
928,g929.t1,1,1,1,0,1,1
929,g930.t1,1,1,1,1,1,1
930,g931.t1,1,1,1,0,0,1
931,g932.t1,1,1,1,1,1,1
932,g933.t1,1,1,1,1,1,1
933,g934.t1,1,1,1,1,1,1
934,g935.t1,0,0,0,1,1,1
935,g936.t1,1,1,1,1,1,1
936,g937.t1,0,0,0,1,1,1
937,g938.t1,1,1,1,0,1,1
938,g939.t1,1,1,1,1,1,1
939,g940.t1,1,1,1,0,1,1
940,g941.t1,0,0,0,1,1,1
941,g942.t1,1,1,1,1,1,1
942,g943.t1,1,1,1,1,1,1
943,g944.t1,1,1,1,1,1,1
944,g945.t1,1,1,1,1,1,1
945,g946.t1,1,1,1,1,1,1
946,g947.t1,1,1,1,1,1,1
947,g948.t1,1,1,1,1,1,1
948,g949.t1,1,1,1,1,1,1
949,g950.t1,1,1,1,1,1,1
950,g951.t1,1,1,1,0,1,1
951,g952.t1,1,1,1,1,1,1
952,g953.t1,1,1,1,1,1,1
953,g954.t1,1,1,1,0,1,1
954,g955.t1,1,1,1,1,1,1
955,g956.t1,1,1,1,0,1,1
956,g957.t1,1,1,1,0,1,1
957,g958.t1,1,1,1,0,0,1
958,g959.t1,1,1,1,1,1,1
959,g960.t1,0,0,0,1,1,1
960,g961.t1,1,1,1,0,1,1
961,g962.t1,0,0,0,1,1,1
962,g963.t1,1,1,1,0,1,1
963,g964.t1,1,1,1,0,1,1
964,g965.t1,1,1,1,1,1,1
965,g966.t1,1,1,1,1,1,1
966,g967.t1,0,0,0,1,1,1
967,g968.t1,1,1,1,1,1,1
968,g969.t1,1,1,1,1,1,1
969,g970.t1,1,1,1,1,1,1
970,g971.t1,1,1,1,1,1,1
971,g972.t1,0,0,0,1,1,1
972,g973.t1,1,1,0,1,1,1
973,g974.t1,1,1,1,1,1,1
974,g975.t1,1,1,1,1,1,1
975,g976.t1,1,1,1,1,1,1
976,g977.t1,1,1,1,1,1,1
977,g978.t1,0,0,0,1,1,1
978,g979.t1,1,1,1,1,1,1
979,g980.t1,0,0,0,1,1,1
980,g981.t1,1,1,1,0,1,1
981,g982.t1,1,1,1,0,1,1
982,g983.t1,1,1,1,1,1,1
983,g984.t1,1,1,1,1,1,1
984,g985.t1,1,1,1,1,1,1
985,g986.t1,1,1,1,0,1,1
986,g987.t1,1,1,1,1,1,1
987,g988.t1,1,1,1,1,1,1
988,g989.t1,1,1,1,1,1,1
989,g990.t1,1,1,1,1,1,1
990,g991.t1,1,1,1,0,1,1
991,g992.t1,1,1,1,0,1,1
992,g993.t1,1,1,1,1,1,1
993,g994.t1,1,1,1,0,1,1
994,g995.t1,1,1,1,1,1,1
995,g996.t1,1,1,1,1,1,1
996,g997.t1,1,1,1,0,1,1
997,g998.t1,1,1,1,1,1,1
998,g999.t1,1,1,1,1,1,1
999,g1000.t1,1,1,1,1,1,1
1000,g1001.t1,1,1,1,0,1,1
1001,g1002.t1,1,1,1,1,1,1
1002,g1003.t1,1,1,1,1,1,1
1003,g1004.t1,1,1,1,1,1,1
1004,g1005.t1,1,1,1,0,1,1
1005,g1006.t1,1,1,1,0,1,1
1006,g1007.t1,1,1,1,1,1,1
1007,g1008.t1,1,1,1,1,1,1
1008,g1009.t1,1,1,1,0,1,1
1009,g1010.t1,1,1,1,1,1,1
1010,g1011.t1,1,1,1,1,1,1
1011,g1012.t1,0,0,0,1,1,1
1012,g1013.t1,1,1,1,1,1,1
1013,g1014.t1,1,1,1,1,1,1
1014,g1015.t1,1,1,1,1,1,1
1015,g1016.t1,0,0,0,1,1,1
1016,g1017.t1,1,1,1,0,1,1
1017,g1018.t1,1,1,1,1,1,1
1018,g1019.t1,1,1,1,1,1,1
1019,g1020.t1,1,1,1,1,1,1
1020,g1021.t1,1,1,1,1,1,1
1021,g1022.t1,1,1,1,1,1,1
1022,g1023.t1,1,0,0,1,1,1
1023,g1024.t1,1,1,1,0,1,1
1024,g1025.t1,1,1,1,1,1,1
1025,g1026.t1,1,1,1,1,1,1
1026,g1027.t1,1,1,1,1,1,1
1027,g1028.t1,1,1,1,1,1,1
1028,g1029.t1,1,1,1,1,1,1
1029,g1030.t1,1,1,1,1,1,1
1030,g1031.t1,0,0,0,1,1,1
1031,g1032.t1,1,1,1,0,1,1
1032,g1033.t1,1,1,1,1,1,1
1033,g1034.t1,1,1,1,1,1,1
1034,g1035.t1,1,1,1,1,1,1
1035,g1036.t1,1,1,1,1,1,1
1036,g1037.t1,1,1,1,1,1,1
1037,g1038.t1,1,1,0,1,1,1
1038,g1039.t1,1,1,1,1,1,1
1039,g1040.t1,1,1,1,1,1,1
1040,g1041.t1,1,1,1,1,1,1
1041,g1042.t1,1,1,1,1,1,1
1042,g1043.t1,1,1,1,1,1,1
1043,g1044.t1,0,0,0,1,1,1
1044,g1045.t1,1,1,1,1,1,1
1045,g1046.t1,1,1,1,1,1,1
1046,g1047.t1,1,1,1,0,1,1
1047,g1048.t1,0,0,0,1,1,1
1048,g1049.t1,1,1,1,0,1,1
1049,g1050.t1,1,1,1,1,1,1
1050,g1051.t1,1,1,1,1,1,1
1051,g1052.t1,1,1,1,1,1,1
1052,g1053.t1,1,1,1,0,1,1
1053,g1054.t1,1,1,1,1,1,1
1054,g1055.t1,1,1,1,0,1,1
1055,g1056.t1,1,1,1,1,1,1
1056,g1057.t1,1,1,1,1,1,1
1057,g1058.t1,1,1,1,1,1,1
1058,g1059.t1,1,1,1,1,1,1
1059,g1060.t1,1,1,1,0,1,1
1060,g1061.t1,1,1,1,0,1,1
1061,g1062.t1,1,1,1,0,1,1
1062,g1063.t1,1,1,1,1,1,1
1063,g1064.t1,1,1,1,1,1,1
1064,g1065.t1,1,1,1,1,1,1
1065,g1066.t1,1,1,1,1,1,1
1066,g1067.t1,1,1,1,1,1,1
1067,g1068.t1,1,0,0,1,1,1
1068,g1069.t1,1,1,1,1,1,1
1069,g1070.t1,1,1,1,1,1,1
1070,g1071.t1,0,0,0,1,1,1
1071,g1072.t1,1,1,1,1,1,1
1072,g1073.t1,1,1,1,0,1,1
1073,g1074.t1,1,1,1,1,1,1
1074,g1075.t1,1,1,1,1,1,1
1075,g1076.t1,1,1,1,1,1,1
1076,g1077.t1,1,1,1,1,1,1
1077,g1078.t1,1,1,1,1,1,1
1078,g1079.t1,1,1,1,0,0,1
1079,g1080.t1,1,1,1,0,1,1
1080,g1081.t1,1,1,1,1,1,1
1081,g1082.t1,1,1,1,1,1,1
1082,g1083.t1,1,1,1,0,1,1
1083,g1084.t1,1,0,0,0,1,1
1084,g1085.t1,1,1,1,0,1,1
1085,g1086.t1,1,1,1,1,1,1
1086,g1087.t1,1,1,1,0,1,1
1087,g1088.t1,1,1,1,1,1,1
1088,g1089.t1,1,1,1,1,1,1
1089,g1090.t1,1,0,0,1,1,1
1090,g1091.t1,1,1,1,1,1,1
1091,g1092.t1,1,1,1,1,1,1
1092,g1093.t1,1,1,1,0,1,1
1093,g1094.t1,1,1,1,0,1,1
1094,g1095.t1,1,1,1,0,1,1
1095,g1096.t1,1,1,1,0,1,1
1096,g1097.t1,1,1,1,1,1,1
1097,g1098.t1,1,1,1,1,1,1
1098,g1099.t1,1,1,1,1,1,1
1099,g1100.t1,1,1,1,1,1,1
1100,g1101.t1,1,1,0,1,1,1
1101,g1102.t1,1,1,1,1,1,1
1102,g1103.t1,1,1,1,1,1,1
1103,g1104.t1,1,1,1,1,1,1
1104,g1105.t1,1,1,1,0,1,1
1105,g1106.t1,1,1,1,1,1,1
1106,g1107.t1,1,1,1,0,1,1
1107,g1108.t1,1,1,0,1,1,1
1108,g1109.t1,1,1,1,1,1,1
1109,g1110.t1,1,1,1,1,1,1
1110,g1111.t1,1,1,1,0,1,1
1111,g1112.t1,1,1,1,1,1,1
1112,g1113.t1,1,1,1,1,1,1
1113,g1114.t1,1,1,1,0,1,1
1114,g1115.t1,1,1,1,0,1,1
1115,g1116.t1,1,1,1,1,1,1
1116,g1117.t1,1,1,1,1,1,1
1117,g1118.t1,1,1,1,1,1,1
1118,g1119.t1,1,1,1,1,1,1
1119,g1120.t1,1,1,1,1,1,1
1120,g1121.t1,1,1,1,1,1,1
1121,g1122.t1,1,1,1,1,1,1
1122,g1123.t1,1,1,1,0,1,1
1123,g1124.t1,1,1,1,1,1,1
1124,g1125.t1,1,1,1,1,1,1
1125,g1126.t1,1,1,1,1,1,1
1126,g1127.t1,1,1,1,1,1,1
1127,g1128.t1,1,1,1,0,1,1
1128,g1129.t1,1,1,1,1,1,1
1129,g1130.t1,1,1,1,1,1,1
1130,g1131.t1,1,1,1,0,1,1
1131,g1132.t1,1,1,1,1,1,1
1132,g1133.t1,1,1,1,1,1,1
1133,g1134.t1,1,1,1,0,1,1
1134,g1135.t1,1,1,1,1,1,1
1135,g1136.t1,1,1,1,0,1,1
1136,g1137.t1,1,1,1,1,1,1
1137,g1138.t1,1,1,1,1,1,1
1138,g1139.t1,1,1,1,1,1,1
1139,g1140.t1,1,1,1,1,1,1
1140,g1141.t1,1,1,1,1,1,1
1141,g1142.t1,1,1,1,1,1,1
1142,g1143.t1,1,1,1,1,1,1
1143,g1144.t1,1,1,1,0,1,1
1144,g1145.t1,1,1,1,0,1,1
1145,g1146.t1,1,0,0,1,1,1
1146,g1147.t1,0,0,0,1,1,1
1147,g1148.t1,1,1,1,1,1,1
1148,g1149.t1,1,1,1,1,1,1
1149,g1150.t1,1,1,1,1,1,1
1150,g1151.t1,1,1,1,0,1,1
1151,g1152.t1,0,0,0,1,1,1
1152,g1153.t1,1,1,1,1,1,1
1153,g1154.t1,1,1,1,1,1,1
1154,g1155.t1,0,0,0,1,1,1
1155,g1156.t1,1,1,1,1,1,1
1156,g1157.t1,1,1,1,1,1,1
1157,g1158.t1,1,1,1,1,1,1
1158,g1159.t1,1,1,1,1,1,1
1159,g1160.t1,0,0,0,1,1,1
1160,g1161.t1,1,1,1,1,1,1
1161,g1162.t1,1,1,1,1,1,1
1162,g1163.t1,1,1,1,1,1,1
1163,g1164.t1,1,1,1,0,1,1
1164,g1165.t1,0,0,0,1,1,1
1165,g1166.t1,1,1,1,1,1,1
1166,g1167.t1,1,1,1,0,1,1
1167,g1168.t1,1,1,1,1,1,1
1168,g1169.t1,1,1,1,1,1,1
1169,g1170.t1,1,1,1,0,1,1
1170,g1171.t1,1,1,1,1,1,1
1171,g1172.t1,1,1,1,1,1,1
1172,g1173.t1,1,1,1,1,1,1
1173,g1174.t1,1,1,1,1,1,1
1174,g1175.t1,1,1,1,0,1,1
1175,g1176.t1,1,1,1,1,1,1
1176,g1177.t1,1,1,1,1,1,1
1177,g1178.t1,1,1,1,1,1,1
1178,g1179.t1,1,1,1,0,1,1
1179,g1180.t1,1,1,0,1,1,1
1180,g1181.t1,1,1,0,1,1,1
1181,g1182.t1,0,0,0,1,1,1
1182,g1183.t1,0,0,0,1,1,1
1183,g1184.t1,1,1,1,1,1,1
1184,g1185.t1,1,1,1,1,1,1
1185,g1186.t1,1,1,1,1,1,1
1186,g1187.t1,1,1,1,0,1,1
1187,g1188.t1,1,1,1,1,1,1
1188,g1189.t1,1,1,1,0,1,1
1189,g1190.t1,1,1,1,0,1,1
1190,g1191.t1,1,1,1,1,1,1
1191,g1192.t1,1,1,1,0,1,1
1192,g1193.t1,1,1,1,1,1,1
1193,g1194.t1,1,1,1,0,1,1
1194,g1195.t1,1,1,1,0,1,1
1195,g1196.t1,1,1,1,1,1,1
1196,g1197.t1,1,1,1,0,1,1
1197,g1198.t1,0,0,0,1,1,1
1198,g1199.t1,0,0,0,1,1,1
1199,g1200.t1,1,1,1,1,1,1
1200,g1201.t1,1,1,0,1,1,1
1201,g1202.t1,1,1,1,0,1,1
1202,g1203.t1,1,1,1,1,1,1
1203,g1204.t1,1,1,1,1,1,1
1204,g1205.t1,1,1,1,0,1,1
1205,g1206.t1,1,1,1,1,1,1
1206,g1207.t1,1,1,1,1,1,1
1207,g1208.t1,1,1,1,1,1,1
1208,g1209.t1,1,1,1,0,0,1
1209,g1210.t1,1,1,1,1,1,1
1210,g1211.t1,1,1,1,1,1,1
1211,g1212.t1,1,1,1,1,1,1
1212,g1213.t1,1,1,1,0,1,1
1213,g1214.t1,0,0,0,1,1,1
1214,g1215.t1,1,1,1,1,1,1
1215,g1216.t1,1,1,1,0,1,1
1216,g1217.t1,1,1,1,0,1,1
1217,g1218.t1,1,1,1,1,1,1
1218,g1219.t1,1,1,1,0,1,1
1219,g1220.t1,0,0,0,1,1,1
1220,g1221.t1,1,1,1,0,0,1
1221,g1222.t1,1,1,1,1,1,1
1222,g1223.t1,1,1,1,1,1,1
1223,g1224.t1,1,1,1,1,1,1
1224,g1225.t1,1,1,1,1,1,1
1225,g1226.t1,1,1,1,0,1,1
1226,g1227.t1,1,1,1,0,1,1
1227,g1228.t1,1,1,1,1,1,1
1228,g1229.t1,1,1,1,0,1,1
1229,g1230.t1,1,1,1,0,1,1
1230,g1231.t1,1,1,1,1,1,1
1231,g1232.t1,1,0,0,1,1,1
1232,g1233.t1,1,1,1,1,1,1
1233,g1234.t1,1,1,1,0,1,1
1234,g1235.t1,1,1,1,0,1,1
1235,g1236.t1,1,1,1,0,1,1
1236,g1237.t1,1,1,1,0,1,1
1237,g1238.t1,1,1,1,1,1,1
1238,g1239.t1,1,1,1,0,1,1
1239,g1240.t1,1,1,1,1,1,1
1240,g1241.t1,1,1,1,0,1,1
1241,g1242.t1,1,1,1,0,1,1
1242,g1243.t1,1,1,0,0,0,1
1243,g1244.t1,1,1,0,1,1,1
1244,g1245.t1,0,0,0,1,1,1
1245,g1246.t1,1,1,1,1,1,1
1246,g1247.t1,1,1,1,0,1,1
1247,g1248.t1,0,0,0,1,1,1
1248,g1249.t1,1,1,1,0,1,1
1249,g1250.t1,1,1,1,1,1,1
1250,g1251.t1,1,1,1,1,1,1
1251,g1252.t1,0,0,0,1,1,1
1252,g1253.t1,1,1,1,1,1,1
1253,g1254.t1,1,1,1,1,1,1
1254,g1255.t1,1,1,1,0,1,1
1255,g1256.t1,1,1,1,1,1,1
1256,g1257.t1,1,1,1,1,1,1
1257,g1258.t1,1,1,1,0,1,1
1258,g1259.t1,1,1,1,1,1,1
1259,g1260.t1,1,1,1,1,1,1
1260,g1261.t1,1,0,0,1,1,1
1261,g1262.t1,1,1,1,1,1,1
1262,g1263.t1,1,1,1,1,1,1
1263,g1264.t1,1,1,1,0,1,1
1264,g1265.t1,1,1,1,1,1,1
1265,g1266.t1,1,1,1,0,1,1
1266,g1267.t1,0,0,0,1,1,1
1267,g1268.t1,1,1,0,1,1,1
1268,g1269.t1,1,0,0,1,1,1
1269,g1270.t1,0,0,0,1,1,1
1270,g1271.t1,1,1,1,1,1,1
1271,g1272.t1,0,0,0,1,1,1
1272,g1273.t1,0,0,0,1,1,1
1273,g1274.t1,1,1,1,1,1,1
1274,g1275.t1,0,0,0,0,1,1
1275,g1276.t1,1,1,1,1,1,1
1276,g1277.t1,1,1,1,1,1,1
1277,g1278.t1,1,1,1,1,1,1
1278,g1279.t1,1,1,1,1,1,1
1279,g1280.t1,1,1,1,0,1,1
1280,g1281.t1,1,1,1,1,1,1
1281,g1282.t1,1,1,1,1,1,1
1282,g1283.t1,1,1,1,0,1,1
1283,g1284.t1,1,1,1,0,1,1
1284,g1285.t1,1,1,1,1,1,1
1285,g1286.t1,1,1,1,0,1,1
1286,g1287.t1,1,1,1,0,1,1
1287,g1288.t1,1,1,1,1,1,1
1288,g1289.t1,1,1,1,1,1,1
1289,g1290.t1,1,1,1,0,1,1
1290,g1291.t1,1,1,1,1,1,1
1291,g1292.t1,1,1,1,1,1,1
1292,g1293.t1,1,1,1,1,1,1
1293,g1294.t1,1,1,1,1,1,1
1294,g1295.t1,1,1,1,1,1,1
1295,g1296.t1,1,1,1,0,1,1
1296,g1297.t1,1,1,1,0,1,1
1297,g1298.t1,1,1,1,0,1,1
1298,g1299.t1,1,1,1,1,1,1
1299,g1300.t1,0,0,0,0,1,1
1300,g1301.t1,1,1,1,0,1,1
1301,g1302.t1,1,1,1,0,0,1
1302,g1303.t1,1,1,1,1,1,1
1303,g1304.t1,1,1,1,0,1,1
1304,g1305.t1,1,1,1,1,1,1
1305,g1306.t1,1,1,1,1,1,1
1306,g1307.t1,1,1,1,0,1,1
1307,g1308.t1,1,1,1,1,1,1
1308,g1309.t1,1,1,1,1,1,1
1309,g1310.t1,1,1,1,1,1,1
1310,g1311.t1,1,1,1,0,1,1
1311,g1312.t1,1,1,1,1,1,1
1312,g1313.t1,1,1,1,1,1,1
1313,g1314.t1,1,1,1,1,1,1
1314,g1315.t1,1,1,1,1,1,1
1315,g1316.t1,1,1,1,1,1,1
1316,g1317.t1,1,1,1,1,1,1
1317,g1318.t1,1,1,1,1,1,1
1318,g1319.t1,1,1,1,0,1,1
1319,g1320.t1,1,1,1,1,1,1
1320,g1321.t1,1,1,1,1,1,1
1321,g1322.t1,1,1,1,0,1,1
1322,g1323.t1,1,1,1,1,1,1
1323,g1324.t1,1,1,1,1,1,1
1324,g1325.t1,1,1,1,1,1,1
1325,g1326.t1,1,1,1,1,1,1
1326,g1327.t1,1,1,1,0,1,1
1327,g1328.t1,1,1,0,1,1,1
1328,g1329.t1,1,1,1,1,1,1
1329,g1330.t1,1,1,1,0,1,1
1330,g1331.t1,1,1,1,0,1,1
1331,g1332.t1,1,1,1,1,1,1
1332,g1333.t1,1,1,1,0,1,1
1333,g1334.t1,1,1,1,0,1,1
1334,g1335.t1,1,1,1,0,1,1
1335,g1336.t1,1,1,1,1,1,1
1336,g1337.t1,1,1,1,0,0,1
1337,g1338.t1,1,1,1,0,0,1
1338,g1339.t1,1,1,1,1,1,1
1339,g1340.t1,1,1,1,0,1,1
1340,g1341.t1,1,1,1,1,1,1
1341,g1342.t1,1,1,1,1,1,1
1342,g1343.t1,1,1,1,1,1,1
1343,g1344.t1,1,1,1,1,1,1
1344,g1345.t1,1,1,1,0,1,1
1345,g1346.t1,1,1,1,0,1,1
1346,g1347.t1,1,1,1,1,1,1
1347,g1348.t1,1,1,1,1,1,1
1348,g1349.t1,1,1,1,1,1,1
1349,g1350.t1,1,1,1,0,1,1
1350,g1351.t1,0,0,0,1,1,1
1351,g1352.t1,1,1,1,0,1,1
1352,g1353.t1,1,1,1,0,1,1
1353,g1354.t1,0,0,0,1,1,1
1354,g1355.t1,1,1,1,1,1,1
1355,g1356.t1,1,0,0,1,1,1
1356,g1357.t1,1,1,1,0,1,1
1357,g1358.t1,1,1,1,1,1,1
