indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-1-Sequence-214,9.33852140078,27.626459144,63.0350194553,0.0,0.0,5.83657587549,22.5680933852,70.8171206226,0.778210116732,0.0,7.39299610895,30.7392996109,61.4785992218,0.389105058366,0.0
CHR-1-Sequence-215,11.673151751,28.0155642023,59.53307393,0.389105058366,0.389105058366,6.22568093385,21.7898832685,71.5953307393,0.389105058366,0.0,7.78210116732,32.2957198444,59.9221789883,0.0,0.0
CHR-1-Sequence-216,12.4513618677,32.6848249027,54.0856031128,0.389105058366,0.389105058366,9.33852140078,29.5719844358,60.3112840467,0.389105058366,0.389105058366,14.3968871595,34.6303501946,50.5836575875,0.0,0.389105058366
CHR-1-Sequence-217,7.39299610895,29.1828793774,63.4241245136,0.0,0.0,5.05836575875,31.5175097276,62.2568093385,0.778210116732,0.389105058366,7.39299610895,33.0739299611,58.7548638132,0.389105058366,0.389105058366
CHR-1-Sequence-218,3.50194552529,15.953307393,80.1556420233,0.389105058366,0.0,1.1673151751,17.5097276265,79.3774319066,1.94552529183,0.0,3.50194552529,21.7898832685,73.5408560311,1.1673151751,0.0
CHR-1-Sequence-219,5.05836575875,25.6809338521,68.8715953307,0.0,0.389105058366,1.1673151751,21.7898832685,76.6536964981,0.389105058366,0.0,7.00389105058,25.2918287938,67.3151750973,0.389105058366,0.0
CHR-1-Sequence-221,1.1673151751,15.1750972763,82.8793774319,0.778210116732,0.0,1.1673151751,12.0622568093,85.2140077821,1.55642023346,0.0,1.1673151751,23.3463035019,75.486381323,0.0,0.0
CHR-1-Sequence-222,0.389105058366,4.66926070039,94.1634241245,0.778210116732,0.0,0.0,1.94552529183,97.2762645914,0.389105058366,0.389105058366,0.0,8.56031128405,90.2723735409,1.1673151751,0.0
CHR-1-Sequence-224,3.50194552529,21.4007782101,74.7081712062,0.389105058366,0.0,1.1673151751,14.3968871595,83.6575875486,0.778210116732,0.0,3.50194552529,20.6225680934,75.0972762646,0.778210116732,0.0
CHR-1-Sequence-225,12.8404669261,29.9610894942,56.8093385214,0.389105058366,0.0,8.56031128405,23.3463035019,67.3151750973,0.778210116732,0.0,14.3968871595,38.9105058366,46.3035019455,0.389105058366,0.0
CHR-1-Sequence-226,3.11284046693,21.7898832685,74.7081712062,0.389105058366,0.0,1.55642023346,19.0661478599,77.8210116732,1.1673151751,0.389105058366,5.44747081712,23.7354085603,70.4280155642,0.389105058366,0.0
CHR-1-Sequence-227,5.05836575875,19.4552529183,74.7081712062,0.778210116732,0.0,3.11284046693,17.1206225681,79.766536965,0.0,0.0,5.83657587549,21.7898832685,71.9844357977,0.389105058366,0.0
CHR-1-Sequence-232,11.2840466926,33.8521400778,54.4747081712,0.389105058366,0.0,8.56031128405,27.626459144,63.0350194553,0.778210116732,0.0,15.5642023346,35.4085603113,49.0272373541,0.0,0.0
CHR-1-Sequence-234,8.94941634241,30.7392996109,59.9221789883,0.389105058366,0.0,4.66926070039,28.0155642023,66.5369649805,0.778210116732,0.0,9.72762645914,34.2412451362,56.0311284047,0.0,0.0
CHR-1-Sequence-235,2.72373540856,20.233463035,76.2645914397,0.778210116732,0.0,2.33463035019,14.3968871595,82.4902723735,0.778210116732,0.0,2.72373540856,23.3463035019,73.5408560311,0.389105058366,0.0
CHR-1-Sequence-236,6.61478599222,25.6809338521,67.3151750973,0.389105058366,0.0,5.44747081712,26.4591439689,67.7042801556,0.389105058366,0.0,5.83657587549,35.0194552529,58.7548638132,0.389105058366,0.0
CHR-1-Sequence-240,2.33463035019,14.0077821012,82.8793774319,0.778210116732,0.0,0.0,11.2840466926,87.1595330739,1.1673151751,0.389105058366,1.55642023346,19.0661478599,78.9883268482,0.389105058366,0.0
CHR-1-Sequence-241,0.778210116732,7.78210116732,91.0505836576,0.389105058366,0.0,1.1673151751,5.83657587549,92.6070038911,0.389105058366,0.0,1.1673151751,7.00389105058,91.8287937743,0.0,0.0
CHR-1-Sequence-246,5.05836575875,20.233463035,73.1517509728,1.55642023346,0.0,3.11284046693,19.0661478599,77.4319066148,0.389105058366,0.0,5.44747081712,28.7937743191,65.3696498054,0.389105058366,0.0
CHR-1-Sequence-247,8.56031128405,29.1828793774,62.2568093385,0.0,0.0,7.78210116732,28.4046692607,63.0350194553,0.778210116732,0.0,5.83657587549,30.3501945525,63.813229572,0.0,0.0
CHR-1-Sequence-249,1.94552529183,20.233463035,76.6536964981,1.1673151751,0.0,0.0,15.1750972763,84.046692607,0.778210116732,0.0,2.72373540856,20.233463035,76.6536964981,0.389105058366,0.0
CHR-1-Sequence-252,1.1673151751,20.233463035,77.4319066148,1.1673151751,0.0,0.389105058366,12.8404669261,85.6031128405,0.778210116732,0.389105058366,3.50194552529,21.0116731518,75.486381323,0.0,0.0
CHR-1-Sequence-255,5.44747081712,19.8443579767,74.3190661479,0.389105058366,0.0,3.50194552529,10.1167315175,85.6031128405,0.778210116732,0.0,5.83657587549,21.7898832685,72.373540856,0.0,0.0
CHR-1-Sequence-258,7.00389105058,25.6809338521,66.1478599222,1.1673151751,0.0,6.61478599222,23.7354085603,69.6498054475,0.0,0.0,10.5058365759,28.7937743191,60.7003891051,0.0,0.0
CHR-1-Sequence-264,0.0,5.05836575875,94.5525291829,0.389105058366,0.0,0.778210116732,8.56031128405,90.2723735409,0.389105058366,0.0,0.0,1.1673151751,98.0544747082,0.778210116732,0.0
CHR-1-Sequence-265,5.44747081712,28.0155642023,66.1478599222,0.389105058366,0.0,8.94941634241,26.4591439689,64.2023346304,0.389105058366,0.0,3.11284046693,21.7898832685,74.7081712062,0.389105058366,0.0
CHR-1-Sequence-266,1.94552529183,19.0661478599,77.8210116732,1.1673151751,0.0,1.94552529183,13.2295719844,82.4902723735,2.33463035019,0.0,1.55642023346,19.4552529183,78.9883268482,0.0,0.0
CHR-1-Sequence-267,14.0077821012,29.5719844358,55.6420233463,0.778210116732,0.0,9.33852140078,28.4046692607,61.0894941634,0.778210116732,0.389105058366,12.4513618677,34.2412451362,53.3073929961,0.0,0.0
CHR-1-Sequence-268,12.4513618677,33.0739299611,54.0856031128,0.389105058366,0.0,12.0622568093,25.6809338521,61.0894941634,1.1673151751,0.0,12.0622568093,32.2957198444,55.6420233463,0.0,0.0
CHR-1-Sequence-269,5.83657587549,30.3501945525,62.6459143969,1.1673151751,0.0,3.11284046693,21.4007782101,75.486381323,0.0,0.0,6.61478599222,34.2412451362,59.1439688716,0.0,0.0
CHR-1-Sequence-272,6.22568093385,29.9610894942,63.0350194553,0.778210116732,0.0,3.50194552529,17.1206225681,79.3774319066,0.0,0.0,5.83657587549,33.4630350195,60.7003891051,0.0,0.0
CHR-1-Sequence-275,6.61478599222,26.8482490272,65.7587548638,0.778210116732,0.0,3.89105058366,22.1789883268,73.5408560311,0.389105058366,0.0,7.78210116732,30.7392996109,61.0894941634,0.389105058366,0.0
CHR-1-Sequence-276,2.33463035019,15.1750972763,82.1011673152,0.389105058366,0.0,1.55642023346,13.2295719844,84.046692607,1.1673151751,0.0,2.72373540856,19.8443579767,77.4319066148,0.0,0.0
CHR-1-Sequence-277,0.778210116732,5.05836575875,93.3852140078,0.389105058366,0.389105058366,0.778210116732,3.89105058366,95.3307392996,0.0,0.0,0.778210116732,6.61478599222,92.2178988327,0.389105058366,0.0
CHR-1-Sequence-280,10.1167315175,33.0739299611,56.0311284047,0.778210116732,0.0,11.673151751,29.1828793774,58.7548638132,0.0,0.389105058366,10.5058365759,32.6848249027,56.420233463,0.389105058366,0.0
CHR-1-Sequence-281,7.78210116732,24.9027237354,66.9260700389,0.389105058366,0.0,7.78210116732,25.2918287938,66.9260700389,0.0,0.0,7.00389105058,31.1284046693,61.8677042802,0.0,0.0
CHR-1-Sequence-282,3.50194552529,22.1789883268,73.9299610895,0.389105058366,0.0,2.72373540856,20.233463035,76.6536964981,0.389105058366,0.0,1.94552529183,24.9027237354,73.1517509728,0.0,0.0
CHR-1-Sequence-284,2.33463035019,17.8988326848,78.9883268482,0.389105058366,0.389105058366,0.778210116732,13.6186770428,84.8249027237,0.778210116732,0.0,1.55642023346,22.1789883268,75.8754863813,0.389105058366,0.0
CHR-1-Sequence-285,4.66926070039,28.0155642023,66.5369649805,0.0,0.778210116732,5.44747081712,26.0700389105,68.4824902724,0.0,0.0,4.66926070039,22.5680933852,72.7626459144,0.0,0.0
CHR-1-Sequence-286,1.94552529183,20.233463035,77.8210116732,0.0,0.0,1.55642023346,18.6770428016,79.3774319066,0.389105058366,0.0,2.33463035019,16.3424124514,81.3229571984,0.0,0.0
CHR-1-Sequence-287,8.56031128405,24.513618677,66.9260700389,0.0,0.0,4.28015564202,26.4591439689,68.4824902724,0.778210116732,0.0,8.17120622568,31.5175097276,60.3112840467,0.0,0.0
CHR-1-Sequence-289,5.05836575875,24.9027237354,69.6498054475,0.389105058366,0.0,3.11284046693,25.2918287938,71.2062256809,0.389105058366,0.0,5.83657587549,27.626459144,65.7587548638,0.778210116732,0.0
CHR-1-Sequence-292,3.89105058366,26.4591439689,68.8715953307,0.778210116732,0.0,3.11284046693,25.6809338521,70.4280155642,0.389105058366,0.389105058366,5.83657587549,27.2373540856,66.1478599222,0.778210116732,0.0
CHR-1-Sequence-294,0.0,6.61478599222,92.2178988327,1.1673151751,0.0,0.0,3.11284046693,96.1089494163,0.389105058366,0.389105058366,0.0,9.72762645914,89.8832684825,0.389105058366,0.0
CHR-1-Sequence-295,5.44747081712,25.6809338521,68.8715953307,0.0,0.0,4.66926070039,25.2918287938,69.6498054475,0.389105058366,0.0,7.00389105058,26.8482490272,66.1478599222,0.0,0.0
CHR-1-Sequence-296,0.389105058366,6.61478599222,92.9961089494,0.0,0.0,0.389105058366,8.94941634241,89.4941634241,1.1673151751,0.0,0.0,7.00389105058,92.9961089494,0.0,0.0
CHR-1-Sequence-301,8.17120622568,31.5175097276,58.7548638132,1.55642023346,0.0,10.5058365759,27.626459144,60.3112840467,0.778210116732,0.778210116732,6.61478599222,33.4630350195,59.53307393,0.389105058366,0.0
CHR-1-Sequence-304,0.389105058366,5.05836575875,93.3852140078,1.1673151751,0.0,0.389105058366,8.94941634241,89.1050583658,1.55642023346,0.0,0.0,8.17120622568,91.0505836576,0.389105058366,0.389105058366
CHR-1-Sequence-305,2.33463035019,22.1789883268,74.3190661479,1.1673151751,0.0,1.1673151751,18.2879377432,78.2101167315,2.33463035019,0.0,1.55642023346,23.3463035019,75.0972762646,0.0,0.0
CHR-1-Sequence-307,4.28015564202,22.5680933852,72.7626459144,0.389105058366,0.0,1.1673151751,15.953307393,82.4902723735,0.389105058366,0.0,3.89105058366,29.9610894942,66.1478599222,0.0,0.0
CHR-1-Sequence-308,1.1673151751,17.8988326848,80.1556420233,0.778210116732,0.0,2.33463035019,15.5642023346,81.3229571984,0.778210116732,0.0,3.89105058366,19.8443579767,76.2645914397,0.0,0.0
CHR-1-Sequence-309,6.22568093385,26.4591439689,66.5369649805,0.389105058366,0.389105058366,3.11284046693,22.9571984436,73.9299610895,0.0,0.0,7.39299610895,33.8521400778,58.7548638132,0.0,0.0
CHR-1-Sequence-310,3.89105058366,21.4007782101,73.9299610895,0.778210116732,0.0,3.89105058366,15.5642023346,79.766536965,0.389105058366,0.389105058366,4.66926070039,30.7392996109,64.5914396887,0.0,0.0
CHR-1-Sequence-311,9.33852140078,24.1245136187,66.1478599222,0.389105058366,0.0,5.05836575875,26.4591439689,68.4824902724,0.0,0.0,10.1167315175,29.5719844358,60.3112840467,0.0,0.0
CHR-1-Sequence-316,4.28015564202,19.8443579767,75.0972762646,0.778210116732,0.0,1.94552529183,19.4552529183,77.8210116732,0.778210116732,0.0,5.05836575875,24.1245136187,70.4280155642,0.389105058366,0.0
CHR-1-Sequence-318,3.89105058366,22.1789883268,73.1517509728,0.778210116732,0.0,1.94552529183,21.0116731518,76.2645914397,0.778210116732,0.0,4.66926070039,26.0700389105,68.8715953307,0.0,0.389105058366
CHR-1-Sequence-319,9.33852140078,28.4046692607,61.4785992218,0.778210116732,0.0,8.17120622568,26.8482490272,64.5914396887,0.389105058366,0.0,9.72762645914,34.2412451362,56.0311284047,0.0,0.0
CHR-1-Sequence-320,12.0622568093,32.2957198444,55.6420233463,0.0,0.0,12.4513618677,28.0155642023,59.1439688716,0.0,0.389105058366,10.1167315175,33.4630350195,56.420233463,0.0,0.0
CHR-1-Sequence-322,1.55642023346,12.4513618677,85.2140077821,0.778210116732,0.0,1.1673151751,10.8949416342,87.5486381323,0.389105058366,0.0,1.55642023346,16.7315175097,81.7120622568,0.0,0.0
CHR-1-Sequence-324,5.05836575875,24.513618677,69.6498054475,0.778210116732,0.0,4.28015564202,20.6225680934,75.0972762646,0.0,0.0,4.28015564202,27.626459144,67.7042801556,0.389105058366,0.0
CHR-1-Sequence-330,2.33463035019,12.8404669261,84.8249027237,0.0,0.0,0.389105058366,11.673151751,85.9922178988,1.94552529183,0.0,1.94552529183,16.3424124514,81.7120622568,0.0,0.0
CHR-1-Sequence-331,3.50194552529,23.3463035019,72.7626459144,0.389105058366,0.0,3.11284046693,19.0661478599,76.6536964981,1.1673151751,0.0,5.05836575875,29.1828793774,65.7587548638,0.0,0.0
CHR-1-Sequence-332,7.78210116732,26.4591439689,65.7587548638,0.0,0.0,4.66926070039,21.4007782101,73.1517509728,0.778210116732,0.0,4.28015564202,28.7937743191,66.1478599222,0.778210116732,0.0
CHR-1-Sequence-334,12.0622568093,29.5719844358,56.8093385214,0.778210116732,0.778210116732,8.56031128405,21.7898832685,68.4824902724,0.778210116732,0.389105058366,10.8949416342,31.1284046693,57.9766536965,0.0,0.0
CHR-1-Sequence-336,9.72762645914,26.0700389105,64.2023346304,0.0,0.0,8.17120622568,31.1284046693,60.7003891051,0.0,0.0,7.78210116732,30.7392996109,61.4785992218,0.0,0.0
CHR-1-Sequence-337,3.50194552529,26.8482490272,68.8715953307,0.778210116732,0.0,2.72373540856,20.6225680934,76.2645914397,0.389105058366,0.0,1.94552529183,29.5719844358,68.4824902724,0.0,0.0
CHR-1-Sequence-338,11.673151751,33.4630350195,54.0856031128,0.389105058366,0.389105058366,10.1167315175,29.9610894942,58.7548638132,0.778210116732,0.389105058366,15.1750972763,35.0194552529,49.4163424125,0.389105058366,0.0
CHR-1-Sequence-339,3.11284046693,25.2918287938,71.5953307393,0.0,0.0,1.1673151751,15.5642023346,82.1011673152,1.1673151751,0.0,3.89105058366,27.626459144,68.093385214,0.389105058366,0.0
CHR-1-Sequence-342,3.89105058366,28.4046692607,66.9260700389,0.778210116732,0.0,1.94552529183,19.8443579767,78.2101167315,0.0,0.0,5.44747081712,26.4591439689,68.093385214,0.0,0.0
CHR-1-Sequence-345,3.50194552529,23.7354085603,71.9844357977,0.778210116732,0.0,0.778210116732,21.0116731518,77.8210116732,0.389105058366,0.0,2.72373540856,27.626459144,69.6498054475,0.0,0.0
CHR-1-Sequence-347,0.0,4.66926070039,94.1634241245,1.1673151751,0.0,0.389105058366,5.83657587549,93.7743190661,0.0,0.0,0.0,5.44747081712,94.1634241245,0.389105058366,0.0
CHR-1-Sequence-348,0.0,8.17120622568,91.8287937743,0.0,0.0,0.389105058366,5.44747081712,93.7743190661,0.389105058366,0.0,0.0,11.2840466926,87.9377431907,0.778210116732,0.0
CHR-1-Sequence-349,6.61478599222,23.3463035019,70.0389105058,0.0,0.0,2.33463035019,19.4552529183,78.2101167315,0.0,0.0,7.00389105058,27.2373540856,65.3696498054,0.389105058366,0.0
CHR-1-Sequence-355,11.2840466926,29.5719844358,59.1439688716,0.0,0.0,8.94941634241,22.1789883268,68.093385214,0.778210116732,0.0,10.5058365759,31.906614786,57.5875486381,0.0,0.0
CHR-1-Sequence-356,3.11284046693,19.8443579767,76.6536964981,0.389105058366,0.0,2.33463035019,16.3424124514,80.5447470817,0.778210116732,0.0,4.28015564202,23.7354085603,71.9844357977,0.0,0.0
CHR-1-Sequence-358,0.0,3.11284046693,94.5525291829,2.33463035019,0.0,0.0,0.0,97.6653696498,1.94552529183,0.389105058366,0.0,5.44747081712,92.9961089494,1.55642023346,0.0
CHR-1-Sequence-362,5.05836575875,26.8482490272,67.7042801556,0.389105058366,0.0,4.28015564202,18.2879377432,76.6536964981,0.778210116732,0.0,6.22568093385,31.5175097276,62.2568093385,0.0,0.0
CHR-1-Sequence-363,0.0,3.50194552529,95.3307392996,1.1673151751,0.0,0.0,2.72373540856,96.1089494163,1.1673151751,0.0,0.0,5.05836575875,94.1634241245,0.778210116732,0.0
CHR-1-Sequence-364,8.56031128405,29.9610894942,61.0894941634,0.389105058366,0.0,7.39299610895,22.1789883268,70.0389105058,0.389105058366,0.0,9.33852140078,34.6303501946,56.0311284047,0.0,0.0
CHR-1-Sequence-365,0.778210116732,5.83657587549,92.9961089494,0.389105058366,0.0,0.0,5.05836575875,94.5525291829,0.389105058366,0.0,0.0,6.61478599222,93.3852140078,0.0,0.0
CHR-1-Sequence-366,14.0077821012,29.9610894942,55.6420233463,0.0,0.389105058366,6.22568093385,28.7937743191,64.2023346304,0.389105058366,0.389105058366,11.673151751,39.2996108949,49.0272373541,0.0,0.0
CHR-1-Sequence-367,12.0622568093,34.6303501946,52.5291828794,0.389105058366,0.389105058366,8.56031128405,29.5719844358,61.0894941634,0.389105058366,0.389105058366,15.1750972763,38.1322957198,46.6926070039,0.0,0.0
CHR-1-Sequence-369,8.17120622568,24.513618677,66.5369649805,0.778210116732,0.0,6.22568093385,23.7354085603,68.8715953307,1.1673151751,0.0,12.0622568093,25.6809338521,61.8677042802,0.389105058366,0.0
CHR-1-Sequence-371,10.8949416342,24.9027237354,63.0350194553,1.1673151751,0.0,6.22568093385,18.2879377432,74.7081712062,0.778210116732,0.0,11.2840466926,34.2412451362,54.4747081712,0.0,0.0
CHR-1-Sequence-373,6.22568093385,29.9610894942,63.0350194553,0.778210116732,0.0,4.28015564202,19.4552529183,75.8754863813,0.389105058366,0.0,11.2840466926,35.4085603113,52.9182879377,0.389105058366,0.0
CHR-1-Sequence-374,6.22568093385,30.3501945525,62.6459143969,0.778210116732,0.0,3.50194552529,21.0116731518,74.7081712062,0.778210116732,0.0,11.673151751,36.5758754864,51.7509727626,0.0,0.0
CHR-1-Sequence-375,7.00389105058,26.4591439689,65.7587548638,0.389105058366,0.389105058366,6.22568093385,20.6225680934,71.9844357977,1.1673151751,0.0,10.5058365759,35.0194552529,54.4747081712,0.0,0.0
CHR-1-Sequence-376,9.72762645914,33.0739299611,57.1984435798,0.0,0.0,9.72762645914,28.4046692607,60.7003891051,0.778210116732,0.389105058366,8.94941634241,33.0739299611,57.9766536965,0.0,0.0
CHR-1-Sequence-377,7.78210116732,29.5719844358,62.2568093385,0.389105058366,0.0,5.83657587549,26.8482490272,66.5369649805,0.778210116732,0.0,9.72762645914,30.7392996109,59.1439688716,0.389105058366,0.0
CHR-1-Sequence-378,8.56031128405,30.7392996109,59.9221789883,0.778210116732,0.0,5.83657587549,28.4046692607,64.5914396887,1.1673151751,0.0,11.2840466926,29.1828793774,59.1439688716,0.389105058366,0.0
CHR-1-Sequence-380,5.83657587549,28.0155642023,65.7587548638,0.389105058366,0.0,6.22568093385,22.9571984436,70.4280155642,0.389105058366,0.0,4.66926070039,33.8521400778,61.4785992218,0.0,0.0
CHR-1-Sequence-383,2.72373540856,14.7859922179,81.7120622568,0.778210116732,0.0,1.1673151751,12.0622568093,85.9922178988,0.778210116732,0.0,1.94552529183,19.8443579767,78.2101167315,0.0,0.0
CHR-1-Sequence-384,1.94552529183,20.6225680934,76.6536964981,0.778210116732,0.0,1.55642023346,15.5642023346,81.7120622568,1.1673151751,0.0,1.94552529183,28.4046692607,69.2607003891,0.389105058366,0.0
CHR-1-Sequence-385,0.389105058366,9.33852140078,89.4941634241,0.778210116732,0.0,0.389105058366,14.0077821012,85.2140077821,0.389105058366,0.0,0.389105058366,13.6186770428,85.2140077821,0.389105058366,0.389105058366
CHR-1-Sequence-386,3.50194552529,25.2918287938,70.0389105058,0.778210116732,0.389105058366,3.50194552529,14.3968871595,80.5447470817,1.55642023346,0.0,10.8949416342,29.5719844358,59.1439688716,0.389105058366,0.0
CHR-1-Sequence-387,1.94552529183,17.5097276265,80.1556420233,0.389105058366,0.0,1.55642023346,14.3968871595,82.8793774319,1.1673151751,0.0,3.11284046693,26.0700389105,70.8171206226,0.0,0.0
CHR-1-Sequence-391,0.389105058366,14.3968871595,84.4357976654,0.778210116732,0.0,0.0,9.72762645914,89.8832684825,0.389105058366,0.0,0.389105058366,15.5642023346,82.4902723735,0.778210116732,0.778210116732
CHR-1-Sequence-394,0.0,12.4513618677,86.7704280156,0.778210116732,0.0,0.0,10.5058365759,87.9377431907,1.55642023346,0.0,0.389105058366,15.953307393,81.7120622568,1.55642023346,0.389105058366
CHR-1-Sequence-396,0.0,13.2295719844,85.6031128405,1.1673151751,0.0,0.778210116732,10.8949416342,87.1595330739,1.1673151751,0.0,0.0,10.8949416342,89.1050583658,0.0,0.0
CHR-1-Sequence-400,4.66926070039,29.9610894942,64.2023346304,1.1673151751,0.0,1.55642023346,18.6770428016,79.766536965,0.0,0.0,4.28015564202,33.4630350195,61.4785992218,0.778210116732,0.0
CHR-1-Sequence-401,0.778210116732,18.2879377432,79.3774319066,0.389105058366,1.1673151751,0.0,13.2295719844,85.6031128405,1.1673151751,0.0,1.1673151751,22.5680933852,76.2645914397,0.0,0.0
CHR-1-Sequence-402,3.50194552529,19.8443579767,75.486381323,1.1673151751,0.0,3.89105058366,13.6186770428,82.1011673152,0.389105058366,0.0,2.72373540856,18.6770428016,78.5992217899,0.0,0.0
CHR-1-Sequence-405,0.0,9.72762645914,89.8832684825,0.389105058366,0.0,0.778210116732,12.8404669261,85.6031128405,0.778210116732,0.0,0.0,7.78210116732,91.8287937743,0.389105058366,0.0
CHR-1-Sequence-406,1.94552529183,28.0155642023,69.6498054475,0.389105058366,0.0,1.94552529183,14.7859922179,82.1011673152,1.1673151751,0.0,5.83657587549,32.2957198444,61.8677042802,0.0,0.0
CHR-1-Sequence-407,2.33463035019,17.5097276265,79.3774319066,0.778210116732,0.0,0.778210116732,11.2840466926,86.3813229572,1.55642023346,0.0,5.83657587549,19.0661478599,75.0972762646,0.0,0.0
