indexSequence,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-1-Sequence-871,0.0,6.2015503876,93.7984496124,0.0,0.0,1.5503875969,7.7519379845,89.9224806202,0.77519379845,0.0,2.32558139535,24.0310077519,72.8682170543,0.0,0.77519379845
CHR-1-Sequence-877,0.0,12.4031007752,86.8217054264,0.77519379845,0.0,2.32558139535,19.3798449612,76.7441860465,1.5503875969,0.0,2.32558139535,28.6821705426,68.992248062,0.0,0.0
CHR-1-Sequence-881,0.77519379845,20.9302325581,77.519379845,0.77519379845,0.0,3.1007751938,23.2558139535,72.8682170543,0.77519379845,0.0,8.52713178295,23.2558139535,68.2170542636,0.0,0.0
CHR-1-Sequence-886,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,3.1007751938,96.1240310078,0.77519379845,0.0,0.0,8.52713178295,89.9224806202,1.5503875969,0.0
CHR-1-Sequence-896,0.0,19.3798449612,79.8449612403,0.77519379845,0.0,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0,4.6511627907,31.007751938,63.5658914729,0.77519379845,0.0
CHR-1-Sequence-906,0.0,10.0775193798,89.9224806202,0.0,0.0,0.0,11.6279069767,86.0465116279,1.5503875969,0.77519379845,0.77519379845,26.3565891473,72.8682170543,0.0,0.0
CHR-1-Sequence-914,0.0,10.8527131783,89.1472868217,0.0,0.0,0.0,8.52713178295,88.3720930233,3.1007751938,0.0,1.5503875969,12.4031007752,85.2713178295,0.77519379845,0.0
CHR-1-Sequence-915,0.0,4.6511627907,95.3488372093,0.0,0.0,0.0,7.7519379845,89.1472868217,2.32558139535,0.77519379845,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0
CHR-1-Sequence-917,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,4.6511627907,95.3488372093,0.0,0.0,1.5503875969,12.4031007752,85.2713178295,0.77519379845,0.0
CHR-1-Sequence-923,0.0,10.8527131783,88.3720930233,0.77519379845,0.0,0.0,20.1550387597,78.2945736434,1.5503875969,0.0,3.87596899225,29.4573643411,66.6666666667,0.0,0.0
CHR-1-Sequence-931,0.0,16.2790697674,82.9457364341,0.77519379845,0.0,0.77519379845,14.7286821705,83.7209302326,0.77519379845,0.0,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
CHR-1-Sequence-932,2.32558139535,19.3798449612,77.519379845,0.0,0.77519379845,6.2015503876,25.5813953488,67.4418604651,0.77519379845,0.0,10.0775193798,41.8604651163,47.2868217054,0.77519379845,0.0
CHR-1-Sequence-936,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,1.5503875969,14.7286821705,82.1705426357,1.5503875969,0.0,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
CHR-1-Sequence-937,0.0,12.4031007752,85.2713178295,2.32558139535,0.0,3.1007751938,16.2790697674,79.8449612403,0.77519379845,0.0,4.6511627907,25.5813953488,68.992248062,0.77519379845,0.0
CHR-1-Sequence-946,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,6.97674418605,14.7286821705,76.7441860465,1.5503875969,0.0,8.52713178295,27.1317829457,62.7906976744,1.5503875969,0.0
CHR-1-Sequence-947,0.0,5.42635658915,93.7984496124,0.77519379845,0.0,0.0,8.52713178295,89.9224806202,1.5503875969,0.0,3.1007751938,17.8294573643,77.519379845,1.5503875969,0.0
CHR-1-Sequence-961,0.0,2.32558139535,96.1240310078,1.5503875969,0.0,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,10.0775193798,89.1472868217,0.77519379845,0.0
CHR-1-Sequence-967,0.0,6.2015503876,92.2480620155,1.5503875969,0.0,0.77519379845,10.0775193798,87.5968992248,1.5503875969,0.0,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0
CHR-1-Sequence-968,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.0,6.2015503876,92.2480620155,1.5503875969,0.0,0.0,16.2790697674,83.7209302326,0.0,0.0
CHR-1-Sequence-978,1.5503875969,17.8294573643,79.8449612403,0.0,0.77519379845,3.1007751938,25.5813953488,70.5426356589,0.77519379845,0.0,12.4031007752,33.3333333333,54.2635658915,0.0,0.0
CHR-1-Sequence-979,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,5.42635658915,93.023255814,1.5503875969,0.0
CHR-1-Sequence-980,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,3.1007751938,28.6821705426,68.2170542636,0.0,0.0
CHR-1-Sequence-986,0.0,6.97674418605,91.4728682171,1.5503875969,0.0,0.77519379845,8.52713178295,88.3720930233,1.5503875969,0.77519379845,3.1007751938,36.4341085271,60.4651162791,0.0,0.0
CHR-1-Sequence-988,2.32558139535,14.7286821705,82.1705426357,0.77519379845,0.0,2.32558139535,14.7286821705,82.1705426357,0.77519379845,0.0,4.6511627907,29.4573643411,65.8914728682,0.0,0.0
CHR-1-Sequence-999,0.0,7.7519379845,92.2480620155,0.0,0.0,1.5503875969,14.7286821705,82.1705426357,1.5503875969,0.0,3.1007751938,28.6821705426,68.2170542636,0.0,0.0
CHR-1-Sequence-1005,3.1007751938,6.97674418605,86.8217054264,3.1007751938,0.0,3.87596899225,6.2015503876,85.2713178295,3.87596899225,0.77519379845,7.7519379845,10.8527131783,80.6201550388,0.77519379845,0.0
CHR-1-Sequence-1007,0.77519379845,13.9534883721,84.496124031,0.77519379845,0.0,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0,1.5503875969,20.1550387597,78.2945736434,0.0,0.0
CHR-1-Sequence-1014,0.0,11.6279069767,88.3720930233,0.0,0.0,0.0,11.6279069767,86.8217054264,1.5503875969,0.0,0.0,17.8294573643,81.3953488372,0.0,0.77519379845
CHR-1-Sequence-1016,0.0,5.42635658915,93.7984496124,0.77519379845,0.0,0.77519379845,11.6279069767,86.0465116279,0.77519379845,0.77519379845,3.87596899225,24.8062015504,71.3178294574,0.0,0.0
CHR-1-Sequence-1017,0.0,11.6279069767,86.8217054264,1.5503875969,0.0,1.5503875969,14.7286821705,82.1705426357,1.5503875969,0.0,3.1007751938,20.9302325581,75.9689922481,0.0,0.0
CHR-1-Sequence-1033,0.77519379845,9.3023255814,87.5968992248,2.32558139535,0.0,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,2.32558139535,21.7054263566,75.1937984496,0.77519379845,0.0
CHR-1-Sequence-1034,0.77519379845,14.7286821705,82.9457364341,1.5503875969,0.0,6.97674418605,16.2790697674,75.9689922481,0.77519379845,0.0,7.7519379845,29.4573643411,62.7906976744,0.0,0.0
CHR-1-Sequence-1048,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,8.52713178295,88.3720930233,2.32558139535,0.77519379845,0.0,12.4031007752,87.5968992248,0.0,0.0
CHR-1-Sequence-1062,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,7.7519379845,90.6976744186,0.77519379845,0.77519379845,0.0,13.1782945736,86.8217054264,0.0,0.0
CHR-1-Sequence-1081,0.0,7.7519379845,91.4728682171,0.77519379845,0.0,1.5503875969,17.0542635659,79.8449612403,0.77519379845,0.77519379845,5.42635658915,31.007751938,63.5658914729,0.0,0.0
CHR-1-Sequence-1085,1.5503875969,17.0542635659,79.8449612403,1.5503875969,0.0,3.87596899225,20.9302325581,74.4186046512,0.77519379845,0.0,4.6511627907,28.6821705426,66.6666666667,0.0,0.0
CHR-1-Sequence-1092,0.0,3.1007751938,96.8992248062,0.0,0.0,0.0,4.6511627907,93.023255814,2.32558139535,0.0,0.77519379845,13.1782945736,86.0465116279,0.0,0.0
CHR-1-Sequence-1095,0.0,12.4031007752,86.0465116279,0.77519379845,0.77519379845,1.5503875969,17.0542635659,81.3953488372,0.0,0.0,1.5503875969,26.3565891473,72.0930232558,0.0,0.0
CHR-1-Sequence-1104,0.0,20.9302325581,78.2945736434,0.0,0.77519379845,5.42635658915,24.8062015504,68.992248062,0.77519379845,0.0,11.6279069767,34.8837209302,53.488372093,0.0,0.0
CHR-1-Sequence-1107,0.0,8.52713178295,91.4728682171,0.0,0.0,0.0,10.8527131783,86.0465116279,3.1007751938,0.0,1.5503875969,19.3798449612,79.0697674419,0.0,0.0
CHR-1-Sequence-1120,1.5503875969,19.3798449612,78.2945736434,0.77519379845,0.0,3.87596899225,24.8062015504,70.5426356589,0.77519379845,0.0,8.52713178295,28.6821705426,61.2403100775,1.5503875969,0.0
CHR-1-Sequence-1123,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,5.42635658915,19.3798449612,74.4186046512,0.77519379845,0.0,7.7519379845,30.2325581395,62.015503876,0.0,0.0
CHR-1-Sequence-1124,0.0,20.9302325581,75.9689922481,3.1007751938,0.0,3.1007751938,27.1317829457,67.4418604651,2.32558139535,0.0,5.42635658915,41.0852713178,53.488372093,0.0,0.0
CHR-1-Sequence-1125,0.0,20.1550387597,78.2945736434,1.5503875969,0.0,2.32558139535,25.5813953488,70.5426356589,1.5503875969,0.0,7.7519379845,37.984496124,54.2635658915,0.0,0.0
CHR-1-Sequence-1131,0.77519379845,20.9302325581,78.2945736434,0.0,0.0,2.32558139535,22.480620155,73.6434108527,1.5503875969,0.0,6.97674418605,33.3333333333,59.6899224806,0.0,0.0
CHR-1-Sequence-1141,0.0,8.52713178295,91.4728682171,0.0,0.0,0.0,11.6279069767,88.3720930233,0.0,0.0,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
CHR-1-Sequence-1145,0.0,3.1007751938,96.8992248062,0.0,0.0,0.0,4.6511627907,94.5736434109,0.77519379845,0.0,0.0,17.0542635659,82.9457364341,0.0,0.0
CHR-1-Sequence-1146,0.77519379845,11.6279069767,86.8217054264,0.77519379845,0.0,3.1007751938,16.2790697674,79.0697674419,1.5503875969,0.0,3.87596899225,32.5581395349,63.5658914729,0.0,0.0
CHR-1-Sequence-1151,0.0,12.4031007752,86.8217054264,0.77519379845,0.0,0.77519379845,18.6046511628,79.0697674419,0.77519379845,0.77519379845,6.2015503876,26.3565891473,67.4418604651,0.0,0.0
CHR-1-Sequence-1165,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,3.87596899225,29.4573643411,65.8914728682,0.77519379845,0.0,12.4031007752,34.8837209302,51.9379844961,0.77519379845,0.0
CHR-1-Sequence-1168,0.77519379845,13.9534883721,82.9457364341,2.32558139535,0.0,3.87596899225,20.9302325581,74.4186046512,0.77519379845,0.0,10.0775193798,26.3565891473,63.5658914729,0.0,0.0
CHR-1-Sequence-1171,1.5503875969,22.480620155,75.1937984496,0.0,0.77519379845,1.5503875969,24.0310077519,74.4186046512,0.0,0.0,6.2015503876,34.1085271318,59.6899224806,0.0,0.0
CHR-1-Sequence-1184,0.0,18.6046511628,79.8449612403,1.5503875969,0.0,3.1007751938,24.0310077519,72.8682170543,0.0,0.0,6.2015503876,31.7829457364,61.2403100775,0.77519379845,0.0
CHR-1-Sequence-1185,0.0,16.2790697674,82.9457364341,0.77519379845,0.0,1.5503875969,17.8294573643,78.2945736434,2.32558139535,0.0,4.6511627907,28.6821705426,66.6666666667,0.0,0.0
CHR-1-Sequence-1190,2.32558139535,18.6046511628,77.519379845,0.77519379845,0.77519379845,2.32558139535,21.7054263566,75.1937984496,0.77519379845,0.0,4.6511627907,27.1317829457,68.2170542636,0.0,0.0
CHR-1-Sequence-1199,0.77519379845,13.9534883721,85.2713178295,0.0,0.0,0.77519379845,22.480620155,75.9689922481,0.77519379845,0.0,3.87596899225,36.4341085271,59.6899224806,0.0,0.0
CHR-1-Sequence-1201,3.1007751938,24.0310077519,72.0930232558,0.0,0.77519379845,3.87596899225,26.3565891473,68.2170542636,1.5503875969,0.0,9.3023255814,41.0852713178,49.6124031008,0.0,0.0
CHR-1-Sequence-1202,0.0,3.87596899225,96.1240310078,0.0,0.0,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,17.0542635659,82.1705426357,0.77519379845,0.0
CHR-1-Sequence-1203,1.5503875969,24.8062015504,72.8682170543,0.0,0.77519379845,4.6511627907,24.8062015504,68.992248062,1.5503875969,0.0,7.7519379845,37.984496124,54.2635658915,0.0,0.0
CHR-1-Sequence-1204,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,2.32558139535,26.3565891473,71.3178294574,0.0,0.0,6.2015503876,33.3333333333,60.4651162791,0.0,0.0
CHR-1-Sequence-1212,1.5503875969,20.1550387597,77.519379845,0.77519379845,0.0,5.42635658915,24.8062015504,68.992248062,0.77519379845,0.0,9.3023255814,33.3333333333,56.5891472868,0.77519379845,0.0
CHR-1-Sequence-1213,1.5503875969,20.1550387597,75.9689922481,1.5503875969,0.77519379845,6.2015503876,28.6821705426,62.7906976744,2.32558139535,0.0,10.8527131783,34.1085271318,55.0387596899,0.0,0.0
CHR-1-Sequence-1230,0.0,13.1782945736,86.8217054264,0.0,0.0,0.77519379845,17.0542635659,80.6201550388,1.5503875969,0.0,0.77519379845,29.4573643411,69.7674418605,0.0,0.0
CHR-1-Sequence-1236,0.0,19.3798449612,79.8449612403,0.77519379845,0.0,0.77519379845,22.480620155,75.9689922481,0.77519379845,0.0,0.77519379845,29.4573643411,69.7674418605,0.0,0.0
CHR-1-Sequence-1239,0.0,8.52713178295,90.6976744186,0.77519379845,0.0,2.32558139535,14.7286821705,81.3953488372,0.77519379845,0.77519379845,5.42635658915,33.3333333333,61.2403100775,0.0,0.0
CHR-1-Sequence-1242,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,2.32558139535,22.480620155,74.4186046512,0.77519379845,0.0,9.3023255814,29.4573643411,61.2403100775,0.0,0.0
CHR-1-Sequence-1253,0.77519379845,16.2790697674,82.1705426357,0.77519379845,0.0,3.1007751938,19.3798449612,75.1937984496,2.32558139535,0.0,6.97674418605,33.3333333333,59.6899224806,0.0,0.0
CHR-1-Sequence-1255,0.0,3.1007751938,96.8992248062,0.0,0.0,0.0,9.3023255814,89.9224806202,0.77519379845,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-1-Sequence-1257,0.77519379845,18.6046511628,80.6201550388,0.0,0.0,2.32558139535,22.480620155,73.6434108527,0.77519379845,0.77519379845,2.32558139535,38.7596899225,58.9147286822,0.0,0.0
CHR-1-Sequence-1270,3.1007751938,20.1550387597,75.1937984496,0.77519379845,0.77519379845,8.52713178295,25.5813953488,65.1162790698,0.77519379845,0.0,10.0775193798,40.3100775194,49.6124031008,0.0,0.0
CHR-1-Sequence-1276,0.0,14.7286821705,84.496124031,0.77519379845,0.0,0.0,13.9534883721,86.0465116279,0.0,0.0,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
CHR-1-Sequence-1277,0.0,14.7286821705,84.496124031,0.77519379845,0.0,1.5503875969,9.3023255814,89.1472868217,0.0,0.0,0.77519379845,20.1550387597,79.0697674419,0.0,0.0
CHR-1-Sequence-1278,0.0,5.42635658915,94.5736434109,0.0,0.0,0.0,9.3023255814,87.5968992248,2.32558139535,0.77519379845,0.77519379845,27.1317829457,72.0930232558,0.0,0.0
CHR-1-Sequence-1284,0.0,1.5503875969,97.6744186047,0.77519379845,0.0,0.0,1.5503875969,96.1240310078,2.32558139535,0.0,0.0,7.7519379845,92.2480620155,0.0,0.0
CHR-1-Sequence-1285,0.0,11.6279069767,87.5968992248,0.77519379845,0.0,1.5503875969,10.8527131783,86.8217054264,0.77519379845,0.0,0.77519379845,12.4031007752,86.0465116279,0.77519379845,0.0
CHR-1-Sequence-1286,0.77519379845,6.2015503876,92.2480620155,0.77519379845,0.0,0.0,10.0775193798,87.5968992248,1.5503875969,0.77519379845,0.0,11.6279069767,88.3720930233,0.0,0.0
CHR-1-Sequence-1287,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,0.77519379845,12.4031007752,84.496124031,1.5503875969,0.77519379845,1.5503875969,13.9534883721,84.496124031,0.0,0.0
CHR-1-Sequence-1288,0.0,3.1007751938,96.1240310078,0.77519379845,0.0,0.0,2.32558139535,96.1240310078,0.77519379845,0.77519379845,0.0,13.1782945736,86.8217054264,0.0,0.0
CHR-1-Sequence-1292,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.0,5.42635658915,93.023255814,1.5503875969,0.0,0.0,5.42635658915,94.5736434109,0.0,0.0
CHR-1-Sequence-1293,3.1007751938,22.480620155,73.6434108527,0.0,0.77519379845,2.32558139535,27.1317829457,68.992248062,1.5503875969,0.0,6.97674418605,34.1085271318,58.9147286822,0.0,0.0
CHR-1-Sequence-1295,0.0,6.2015503876,93.7984496124,0.0,0.0,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.77519379845,19.3798449612,79.8449612403,0.0,0.0
CHR-1-Sequence-1297,1.5503875969,10.8527131783,86.8217054264,0.77519379845,0.0,1.5503875969,6.97674418605,89.1472868217,2.32558139535,0.0,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0
CHR-1-Sequence-1311,3.1007751938,19.3798449612,76.7441860465,0.77519379845,0.0,3.1007751938,27.9069767442,67.4418604651,1.5503875969,0.0,5.42635658915,37.984496124,55.8139534884,0.77519379845,0.0
CHR-1-Sequence-1312,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0,1.5503875969,20.1550387597,77.519379845,0.77519379845,0.0,6.2015503876,34.1085271318,58.9147286822,0.77519379845,0.0
CHR-1-Sequence-1318,2.32558139535,14.7286821705,82.1705426357,0.77519379845,0.0,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,3.1007751938,27.9069767442,68.992248062,0.0,0.0
CHR-1-Sequence-1319,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,14.7286821705,83.7209302326,1.5503875969,0.0,6.2015503876,24.0310077519,69.7674418605,0.0,0.0
CHR-1-Sequence-1330,1.5503875969,11.6279069767,86.0465116279,0.77519379845,0.0,0.77519379845,13.9534883721,85.2713178295,0.0,0.0,0.77519379845,21.7054263566,77.519379845,0.0,0.0
CHR-1-Sequence-1333,0.77519379845,20.9302325581,77.519379845,0.77519379845,0.0,3.87596899225,26.3565891473,66.6666666667,3.1007751938,0.0,8.52713178295,34.1085271318,57.3643410853,0.0,0.0
CHR-1-Sequence-1334,0.0,10.0775193798,89.9224806202,0.0,0.0,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,6.97674418605,41.8604651163,50.3875968992,0.77519379845,0.0
CHR-1-Sequence-1335,0.0,9.3023255814,90.6976744186,0.0,0.0,1.5503875969,13.9534883721,82.9457364341,0.77519379845,0.77519379845,7.7519379845,24.8062015504,67.4418604651,0.0,0.0
CHR-1-Sequence-1340,0.0,7.7519379845,92.2480620155,0.0,0.0,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,3.1007751938,26.3565891473,70.5426356589,0.0,0.0
CHR-1-Sequence-1345,0.0,8.52713178295,90.6976744186,0.77519379845,0.0,0.0,20.1550387597,79.8449612403,0.0,0.0,1.5503875969,30.2325581395,68.2170542636,0.0,0.0
CHR-1-Sequence-1347,0.77519379845,15.503875969,82.1705426357,1.5503875969,0.0,3.87596899225,17.0542635659,77.519379845,1.5503875969,0.0,7.7519379845,26.3565891473,65.8914728682,0.0,0.0
CHR-1-Sequence-1355,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0,3.87596899225,17.0542635659,78.2945736434,0.77519379845,0.0,6.97674418605,28.6821705426,64.3410852713,0.0,0.0
CHR-1-Sequence-1362,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,1.5503875969,10.8527131783,86.8217054264,0.77519379845,0.0,0.77519379845,17.0542635659,82.1705426357,0.0,0.0
CHR-1-Sequence-1365,0.0,4.6511627907,95.3488372093,0.0,0.0,0.0,8.52713178295,90.6976744186,0.77519379845,0.0,0.0,16.2790697674,83.7209302326,0.0,0.0
CHR-1-Sequence-1377,0.77519379845,12.4031007752,86.0465116279,0.77519379845,0.0,1.5503875969,16.2790697674,80.6201550388,1.5503875969,0.0,1.5503875969,20.1550387597,78.2945736434,0.0,0.0
CHR-1-Sequence-1380,0.0,1.5503875969,98.4496124031,0.0,0.0,0.0,5.42635658915,91.4728682171,2.32558139535,0.77519379845,0.77519379845,15.503875969,82.9457364341,0.0,0.77519379845
CHR-1-Sequence-1391,3.87596899225,17.8294573643,77.519379845,0.77519379845,0.0,6.97674418605,24.8062015504,68.2170542636,0.0,0.0,12.4031007752,34.1085271318,53.488372093,0.0,0.0
CHR-1-Sequence-1401,3.87596899225,21.7054263566,73.6434108527,0.77519379845,0.0,6.2015503876,25.5813953488,68.2170542636,0.0,0.0,13.9534883721,35.6589147287,50.3875968992,0.0,0.0
CHR-1-Sequence-1407,0.77519379845,18.6046511628,79.8449612403,0.77519379845,0.0,2.32558139535,25.5813953488,71.3178294574,0.77519379845,0.0,5.42635658915,32.5581395349,62.015503876,0.0,0.0
CHR-1-Sequence-1424,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0,1.5503875969,18.6046511628,79.8449612403,0.0,0.0,6.2015503876,33.3333333333,60.4651162791,0.0,0.0
CHR-1-Sequence-1437,0.77519379845,22.480620155,73.6434108527,2.32558139535,0.77519379845,3.87596899225,30.2325581395,65.1162790698,0.77519379845,0.0,9.3023255814,30.2325581395,58.9147286822,1.5503875969,0.0
CHR-1-Sequence-1440,0.0,3.87596899225,96.1240310078,0.0,0.0,0.77519379845,7.7519379845,90.6976744186,0.77519379845,0.0,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
CHR-1-Sequence-1441,2.32558139535,22.480620155,73.6434108527,1.5503875969,0.0,4.6511627907,28.6821705426,65.8914728682,0.77519379845,0.0,9.3023255814,31.007751938,58.9147286822,0.77519379845,0.0
CHR-1-Sequence-1461,1.5503875969,24.0310077519,72.8682170543,0.77519379845,0.77519379845,4.6511627907,27.1317829457,67.4418604651,0.77519379845,0.0,8.52713178295,34.8837209302,55.8139534884,0.77519379845,0.0
CHR-1-Sequence-1464,0.0,10.0775193798,89.1472868217,0.77519379845,0.0,3.87596899225,15.503875969,79.0697674419,0.77519379845,0.77519379845,10.0775193798,30.2325581395,58.9147286822,0.77519379845,0.0
CHR-1-Sequence-1470,0.0,10.0775193798,87.5968992248,1.5503875969,0.77519379845,0.0,12.4031007752,86.0465116279,0.77519379845,0.77519379845,3.1007751938,33.3333333333,63.5658914729,0.0,0.0
CHR-1-Sequence-1471,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0,0.77519379845,23.2558139535,74.4186046512,1.5503875969,0.0,3.1007751938,31.7829457364,65.1162790698,0.0,0.0
CHR-1-Sequence-1472,1.5503875969,27.9069767442,69.7674418605,0.0,0.77519379845,2.32558139535,27.1317829457,68.2170542636,2.32558139535,0.0,5.42635658915,32.5581395349,62.015503876,0.0,0.0
CHR-1-Sequence-1475,0.0,5.42635658915,94.5736434109,0.0,0.0,0.0,7.7519379845,89.9224806202,2.32558139535,0.0,0.77519379845,13.1782945736,86.0465116279,0.0,0.0
CHR-1-Sequence-1479,4.6511627907,17.0542635659,76.7441860465,0.77519379845,0.77519379845,5.42635658915,33.3333333333,59.6899224806,0.77519379845,0.77519379845,13.1782945736,44.9612403101,41.8604651163,0.0,0.0
CHR-1-Sequence-1480,0.0,12.4031007752,87.5968992248,0.0,0.0,0.0,25.5813953488,74.4186046512,0.0,0.0,5.42635658915,38.7596899225,55.0387596899,0.77519379845,0.0
CHR-1-Sequence-1487,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,7.7519379845,88.3720930233,3.1007751938,0.77519379845,1.5503875969,20.9302325581,77.519379845,0.0,0.0
CHR-1-Sequence-1491,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.0,6.2015503876,92.2480620155,0.77519379845,0.77519379845,0.77519379845,21.7054263566,77.519379845,0.0,0.0
CHR-1-Sequence-1501,0.0,5.42635658915,93.7984496124,0.77519379845,0.0,0.77519379845,8.52713178295,89.9224806202,0.0,0.77519379845,0.0,18.6046511628,80.6201550388,0.77519379845,0.0
CHR-1-Sequence-1513,0.0,13.1782945736,86.8217054264,0.0,0.0,1.5503875969,20.1550387597,76.7441860465,1.5503875969,0.0,6.2015503876,29.4573643411,64.3410852713,0.0,0.0
CHR-1-Sequence-1519,2.32558139535,10.0775193798,87.5968992248,0.0,0.0,3.1007751938,22.480620155,73.6434108527,0.77519379845,0.0,10.8527131783,28.6821705426,60.4651162791,0.0,0.0
CHR-1-Sequence-1554,0.77519379845,8.52713178295,90.6976744186,0.0,0.0,1.5503875969,19.3798449612,78.2945736434,0.77519379845,0.0,2.32558139535,38.7596899225,58.9147286822,0.0,0.0
